S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
3401,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1030000,-,581,Strata,21 to 25,1772,Aug-19
3402,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1350000,-,764,Strata,21 to 25,1766,Aug-19
3403,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1120000,-,915,Strata,11 to 15,1224,Aug-19
3404,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2170000,-,1356,Strata,06 to 10,1600,Aug-19
3405,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2988800,-,1830,Strata,01 to 05,1633,Aug-19
3406,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1370000,-,1195,Strata,06 to 10,1147,Aug-19
3407,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1180000,-,1152,Strata,11 to 15,1025,Aug-19
3408,MURANO,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,700000,-,635,Strata,01 to 05,1102,Aug-19
3409,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1805600,-,1055,Strata,06 to 10,1712,Aug-19
3410,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3064800,-,1625,Strata,01 to 05,1886,Aug-19
3411,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2130000,-,1356,Strata,06 to 10,1570,Aug-19
3412,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1350000,-,1270,Strata,01 to 05,1063,Jul-19
3413,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1000000,-,678,Strata,01 to 05,1475,Jul-19
3414,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1688888,-,861,Strata,36 to 40,1961,Jul-19
3415,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,625000,-,388,Strata,01 to 05,1613,Jul-19
3416,WATERFRONT @ FABER,FABER WALK,Apartment,5,OCR,99 yrs lease commencing from 2013,Resale,1,1038000,-,710,Strata,01 to 05,1461,Jul-19
3417,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,1860000,-,861,Strata,06 to 10,2160,Jul-19
3418,EMERALD PARK,INDUS ROAD,Condominium,3,RCR,99 yrs lease commencing from 1991,Resale,1,1270000,-,926,Strata,06 to 10,1372,Jul-19
3419,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,1130000,-,1152,Strata,01 to 05,981,Jul-19
3420,THE STELLAR,WEST COAST ROAD,Condominium,5,OCR,Freehold,Resale,1,1700000,-,1389,Strata,01 to 05,1224,Jul-19
3421,SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,99 yrs lease commencing from 1973,Resale,1,780000,-,850,Strata,16 to 20,917,Jul-19
3422,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1470000,-,893,Strata,01 to 05,1645,Jul-19
3423,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1230000,-,872,Strata,26 to 30,1411,Jul-19
3424,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1860000,-,1281,Strata,06 to 10,1452,Jul-19
3425,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1800000,-,1249,Strata,06 to 10,1442,Jul-19
3426,THE CLIFT,MCCALLUM STREET,Apartment,1,CCR,99 yrs lease commencing from 2004,Resale,1,1450000,-,775,Strata,26 to 30,1871,Jul-19
3427,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1285000,-,1292,Strata,11 to 15,995,Jul-19
3428,THE FORESTA @ MOUNT FABER,WISHART ROAD,Condominium,4,RCR,Freehold,Resale,1,848000,-,431,Strata,01 to 05,1970,Jul-19
3429,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1977600,-,1227,Strata,01 to 05,1612,Jul-19
3430,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,560000,-,377,Strata,01 to 05,1486,Jul-19
3431,PEOPLE'S PARK COMPLEX,PARK ROAD,Apartment,1,RCR,99 yrs lease commencing from 1968,Resale,1,555000,-,463,Strata,11 to 15,1199,Jul-19
3432,PALM MANSIONS,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1348000,-,1098,Strata,01 to 05,1228,Jul-19
3433,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,4100000,-,1991,Strata,46 to 50,2059,Jul-19
3434,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1250000,-,1453,Strata,01 to 05,860,Jul-19
3435,CARABELLE,WEST COAST WAY,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1750000,-,1259,Strata,06 to 10,1390,Jul-19
3436,TELOK BLANGAH HOUSE,TELOK BLANGAH ROAD,Apartment,4,RCR,Freehold,Resale,1,2350000,-,1432,Strata,01 to 05,1642,Jul-19
3437,SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,85 yrs lease commencing from 1990,Resale,1,970000,-,1313,Strata,11 to 15,739,Jul-19
3438,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1630000,-,904,Strata,21 to 25,1803,Jul-19
3439,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1338000,-,753,Strata,16 to 20,1776,Jul-19
3440,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1450000,-,1141,Strata,01 to 05,1271,Jul-19
3441,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1702400,-,1055,Strata,01 to 05,1614,Jul-19
3442,BAYVILLE CONDOMINIUM,SOUTH BUONA VISTA ROAD,Condominium,5,RCR,Freehold,Resale,1,2080000,-,2077,Strata,01 to 05,1001,Jul-19
3443,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2100000,-,1572,Strata,01 to 05,1336,Jul-19
3444,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1230000,-,1163,Strata,06 to 10,1058,Jul-19
3445,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1938400,-,1227,Strata,01 to 05,1580,Jul-19
3446,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,832650,-,915,Strata,01 to 05,910,Jul-19
3447,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2056000,-,1227,Strata,06 to 10,1676,Jul-19
3448,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2823200,-,1615,Strata,01 to 05,1749,Jul-19
3449,MONTEREY PARK CONDOMINIUM,WEST COAST RISE,Condominium,5,OCR,999 yrs lease commencing from 1885,Resale,1,1480000,-,1259,Strata,06 to 10,1175,Jul-19
3450,MONTEREY PARK CONDOMINIUM,WEST COAST RISE,Condominium,5,OCR,999 yrs lease commencing from 1885,Resale,1,1520000,-,1249,Strata,06 to 10,1217,Jul-19
3451,BAYVILLE CONDOMINIUM,SOUTH BUONA VISTA ROAD,Condominium,5,RCR,Freehold,Resale,1,1600000,-,1636,Strata,01 to 05,978,Jul-19
3452,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1880000,-,1421,Strata,06 to 10,1323,Jul-19
3453,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3109600,-,1851,Strata,06 to 10,1680,Jul-19
3454,PEOPLE'S PARK COMPLEX,PARK ROAD,Apartment,1,RCR,99 yrs lease commencing from 1968,Resale,1,510000,-,409,Strata,26 to 30,1247,Jul-19
3455,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1550000,-,1163,Strata,01 to 05,1333,Jul-19
3456,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,1050000,-,1206,Strata,01 to 05,871,Jul-19
3457,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,1798000,-,883,Strata,01 to 05,2037,Jul-19
3458,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2850000,-,1894,Strata,01 to 05,1504,Jul-19
3459,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,1380000,-,1313,Strata,01 to 05,1051,Jul-19
3460,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1075000,-,657,Strata,11 to 15,1637,Jul-19
3461,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2280000,-,1475,Strata,36 to 40,1546,Jul-19
3462,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1650000,-,947,Strata,36 to 40,1742,Jul-19
3463,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,1190000,-,1442,Strata,01 to 05,825,Jul-19
3464,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1977600,-,1238,Strata,01 to 05,1598,Jul-19
3465,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,2230000,-,1421,Strata,06 to 10,1569,Jul-19
3466,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,2100000,-,1991,Strata,01 to 05,1055,Jul-19
3467,MERAPRIME,JALAN BUKIT HO SWEE,Condominium,3,RCR,99 yrs lease commencing from 2003,Resale,1,1800000,-,1173,Strata,26 to 30,1534,Jul-19
3468,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1730000,-,1464,Strata,01 to 05,1182,Jul-19
3469,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1555000,-,732,Strata,36 to 40,2124,Jul-19
3470,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3048800,-,1851,Strata,01 to 05,1647,Jul-19
3471,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,1488888,-,1130,Strata,16 to 20,1317,Jul-19
3472,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2713600,-,1604,Strata,01 to 05,1692,Jul-19
3473,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,1150000,-,1141,Strata,01 to 05,1008,Jul-19
3474,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1380000,-,1249,Strata,01 to 05,1105,Jul-19
3475,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2327000,-,1324,Strata,06 to 10,1758,Jul-19
3476,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2016800,-,1227,Strata,06 to 10,1644,Jul-19
3477,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1900000,-,1421,Strata,11 to 15,1337,Jul-19
3478,DOMAIN 21,DELTA ROAD,Condominium,3,RCR,99 yrs lease commencing from 2004,Resale,1,1280000,-,904,Strata,06 to 10,1416,Jul-19
3479,HIGHLINE RESIDENCES,KIM TIAN ROAD,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1330000,-,635,Strata,16 to 20,2094,Jul-19
3480,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,1275000,-,861,Strata,06 to 10,1481,Jul-19
3481,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,1268000,-,947,Strata,01 to 05,1339,Jul-19
3482,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,980000,-,1098,Strata,01 to 05,893,Jul-19
3483,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,1075000,-,721,Strata,21 to 25,1491,Jul-19
3484,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1670000,-,1302,Strata,16 to 20,1282,Jul-19
3485,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,600000,-,377,Strata,01 to 05,1593,Jul-19
3486,THE CLIFT,MCCALLUM STREET,Apartment,1,CCR,99 yrs lease commencing from 2004,Resale,1,1380000,-,775,Strata,11 to 15,1781,Jul-19
3487,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,3568300,-,2099,Strata,41 to 45,1700,Jul-19
3488,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2120000,-,1464,Strata,01 to 05,1448,Jul-19
3489,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1250000,-,904,Strata,21 to 25,1382,Jun-19
3490,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1340000,-,1195,Strata,01 to 05,1122,Jun-19
3491,ALEXIS,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1055000,-,635,Strata,01 to 05,1661,Jun-19
3492,THE PEAK@BALMEG,BALMEG HILL,Condominium,5,RCR,Freehold,Resale,1,1650000,-,1184,Strata,01 to 05,1394,Jun-19
3493,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1180000,-,657,Strata,21 to 25,1797,Jun-19
3494,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2738888,-,2067,Strata,11 to 15,1325,Jun-19
3495,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,2130000,-,1313,Strata,16 to 20,1622,Jun-19
3496,VILLA DE WEST,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1290000,-,1012,Strata,01 to 05,1275,Jun-19
3497,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,1020000,-,1141,Strata,01 to 05,894,Jun-19
3498,ONZE @ TANJONG PAGAR,KEE SENG STREET,Apartment,2,RCR,Freehold,Resale,1,2630000,-,1044,Strata,06 to 10,2519,Jun-19
3499,VILLAGE @ PASIR PANJANG,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1500000,-,1087,Strata,01 to 05,1380,Jun-19
3500,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2508888,-,1615,Strata,01 to 05,1554,Jun-19
3501,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1600000,-,1012,Strata,31 to 35,1581,Jun-19
3502,ENG HOON MANSIONS,ENG HOON STREET,Apartment,3,RCR,Freehold,Resale,1,1705000,-,1593,Strata,01 to 05,1070,Jun-19
3503,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1420000,-,1163,Strata,16 to 20,1221,Jun-19
3504,THE OCEANFRONT @ SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,8902300,-,8095,Strata,11 to 15,1100,Jun-19
3505,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1850000,-,1098,Strata,36 to 40,1685,Jun-19
3506,THE BERTH BY THE COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2004,Resale,1,3750000,-,3369,Strata,06 to 10,1113,Jun-19
3507,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,900000,-,689,Strata,16 to 20,1306,Jun-19
3508,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2680000,-,2056,Strata,11 to 15,1304,Jun-19
3509,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2497000,-,1281,Strata,06 to 10,1949,Jun-19
3510,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1175000,-,1259,Strata,01 to 05,933,Jun-19
3511,TREASURE PLACE,LORONG SARHAD,Condominium,5,RCR,Freehold,Resale,1,1690000,-,1507,Strata,01 to 05,1121,Jun-19
3512,76 SHENTON,SHENTON WAY,Apartment,2,CCR,99 yrs lease commencing from 2007,Resale,1,1670000,-,969,Strata,11 to 15,1724,Jun-19
3513,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1620000,-,1109,Strata,21 to 25,1461,Jun-19
3514,MONTEREY PARK CONDOMINIUM,WEST COAST RISE,Condominium,5,OCR,999 yrs lease commencing from 1885,Resale,1,1700000,-,1367,Strata,06 to 10,1244,Jun-19
3515,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1530000,-,1195,Strata,11 to 15,1281,Jun-19
3516,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1360000,-,1195,Strata,11 to 15,1138,Jun-19
3517,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1470000,-,1163,Strata,16 to 20,1265,Jun-19
3518,HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1990,Resale,1,1050000,-,797,Strata,06 to 10,1318,Jun-19
3519,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,1710000,-,1302,Strata,01 to 05,1313,Jun-19
3520,TERESA VILLE,LOWER DELTA ROAD,Condominium,4,RCR,Freehold,Resale,1,2300000,-,1927,Strata,11 to 15,1194,Jun-19
3521,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,3913246,-,1744,Strata,01 to 05,2244,Jun-19
3522,LIIV RESIDENCES,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1390000,-,980,Strata,01 to 05,1419,Jun-19
3523,SKYLINE RESIDENCES,TELOK BLANGAH ROAD,Condominium,4,RCR,Freehold,Resale,1,2480000,-,1346,Strata,06 to 10,1843,Jun-19
3524,REGENCY SUITES,KIM TIAN ROAD,Apartment,3,RCR,Freehold,Resale,1,1770000,-,980,Strata,21 to 25,1807,Jun-19
3525,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2650000,-,1787,Strata,36 to 40,1483,Jun-19
3526,SEAHILL,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2011,Resale,1,1300000,-,861,Strata,16 to 20,1510,Jun-19
3527,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3600000,-,2626,Strata,11 to 15,1371,Jun-19
3528,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,550000,-,323,Strata,01 to 05,1703,Jun-19
3529,LUXE VILLE,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,2050000,-,1636,Strata,01 to 05,1253,Jun-19
3530,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1438000,-,1184,Strata,11 to 15,1214,Jun-19
3531,SPOTTISWOODE PARK,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,99 yrs lease commencing from 1976,Resale,1,973000,-,1270,Strata,16 to 20,766,Jun-19
3532,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1320000,-,1141,Strata,01 to 05,1157,Jun-19
3533,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1165000,-,872,Strata,11 to 15,1336,Jun-19
3534,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,1150000,-,1442,Strata,01 to 05,797,Jun-19
3535,HARBOURLIGHTS,TELOK BLANGAH ROAD,Apartment,4,RCR,Freehold,Resale,1,1230000,-,829,Strata,01 to 05,1484,Jun-19
3536,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,2250000,-,1755,Strata,16 to 20,1282,Jun-19
3537,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1398000,-,1076,Strata,11 to 15,1299,Jun-19
3538,TERESA VILLE,LOWER DELTA ROAD,Condominium,4,RCR,Freehold,Resale,1,2150000,-,1927,Strata,11 to 15,1116,Jun-19
3539,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2416000,-,1238,Strata,11 to 15,1952,Jun-19
3540,THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,Condominium,4,RCR,99 yrs lease commencing from 2002,Resale,1,1618000,-,1389,Strata,06 to 10,1165,Jun-19
3541,TWIN REGENCY,KIM TIAN ROAD,Condominium,3,RCR,Freehold,Resale,1,2028000,-,1227,Strata,16 to 20,1653,Jun-19
3542,THE BERTH BY THE COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2004,Resale,1,2230000,-,1658,Strata,01 to 05,1345,Jun-19
3543,CORALS AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 2007,Resale,1,2560000,-,1313,Strata,01 to 05,1949,Jun-19
3544,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1610000,-,1270,Strata,01 to 05,1268,Jun-19
3545,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1235000,-,1163,Strata,16 to 20,1062,Jun-19
3546,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,2453220,-,1593,Strata,26 to 30,1540,Jun-19
3547,SKYSUITES@ANSON,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,1560000,-,700,Strata,51 to 55,2230,Jun-19
3548,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,1950000,-,1432,Strata,01 to 05,1362,Jun-19
3549,MERAPRIME,JALAN BUKIT HO SWEE,Condominium,3,RCR,99 yrs lease commencing from 2003,Resale,1,1360000,-,840,Strata,11 to 15,1620,Jun-19
3550,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2056465,-,1356,Strata,01 to 05,1516,Jun-19
3551,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2659000,-,1518,Strata,11 to 15,1752,Jun-19
3552,SKYSUITES@ANSON,ENGGOR STREET,Apartment,2,CCR,99 yrs lease commencing from 2008,Resale,1,1368000,-,667,Strata,21 to 25,2050,Jun-19
3553,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1680000,-,861,Strata,31 to 35,1951,Jun-19
3554,THE CLIFT,MCCALLUM STREET,Apartment,1,CCR,99 yrs lease commencing from 2004,Resale,1,1070000,-,495,Strata,26 to 30,2161,Jun-19
3555,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2388000,-,1582,Strata,01 to 05,1509,Jun-19
3556,PALM GREEN,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1080000,-,1130,Strata,01 to 05,956,Jun-19
3557,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2520000,-,1636,Strata,01 to 05,1540,Jun-19
3558,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1450000,-,1195,Strata,01 to 05,1214,Jun-19
3559,REGENCY SUITES,KIM TIAN ROAD,Apartment,3,RCR,Freehold,Resale,1,2400000,-,1421,Strata,11 to 15,1689,Jun-19
3560,HARBOURLIGHTS,TELOK BLANGAH ROAD,Apartment,4,RCR,Freehold,Resale,1,1350000,-,883,Strata,06 to 10,1529,Jun-19
3561,LIIV RESIDENCES,PASIR PANJANG ROAD,Apartment,5,RCR,Freehold,Resale,1,1236000,-,764,Strata,01 to 05,1617,Jun-19
3562,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1655000,-,1249,Strata,06 to 10,1325,Jun-19
