S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
179,POLLEN & BLEU,FARRER DRIVE,Condominium,10,CCR,99 yrs lease commencing from 2012,Resale,1,1250000,-,603,Strata,06 to 10,2074,Sep-21
180,THE MARBELLA,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,Resale,1,2088000,-,1076,Strata,21 to 25,1940,Sep-21
181,CITYVISTA RESIDENCES,PECK HAY ROAD,Condominium,9,CCR,Freehold,Resale,1,4063888,-,2142,Strata,06 to 10,1897,Sep-21
182,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,2112000,-,1421,Strata,21 to 25,1486,Sep-21
183,LEONIE PARC VIEW,LEONIE HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,4980000,-,2250,Strata,21 to 25,2214,Sep-21
184,DUKES RESIDENCE,DUKE'S ROAD,Apartment,10,CCR,Freehold,Resale,1,2150000,-,1076,Strata,01 to 05,1997,Sep-21
185,THE BOULEVARD RESIDENCE,CUSCADEN WALK,Apartment,10,CCR,Freehold,Resale,1,5200000,-,2034,Strata,26 to 30,2556,Sep-21
186,THE IMPERIAL,JALAN RUMBIA,Condominium,9,CCR,Freehold,Resale,1,2200000,-,980,Strata,06 to 10,2246,Sep-21
187,FOUR SEASONS PARK,CUSCADEN WALK,Condominium,10,CCR,Freehold,Resale,1,9500000,-,2874,Strata,06 to 10,3306,Sep-21
188,THE LAURELS,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,2380000,-,883,Strata,11 to 15,2696,Sep-21
189,WILKIE COURT,WILKIE ROAD,Apartment,9,CCR,Freehold,Resale,1,1360000,-,980,Strata,01 to 05,1388,Sep-21
190,WATERSCAPE AT CAVENAGH,CAVENAGH ROAD,Apartment,9,CCR,Freehold,Resale,1,2500000,-,1313,Strata,01 to 05,1904,Sep-21
191,CAIRNHILL NINE,CAIRNHILL ROAD,Apartment,9,CCR,99 yrs lease commencing from 2014,Resale,1,1742500,-,732,Strata,06 to 10,2381,Sep-21
192,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,3298000,-,1701,Strata,06 to 10,1939,Sep-21
193,8 @ MOUNT SOPHIA,MOUNT SOPHIA,Condominium,9,CCR,103 yrs lease commencing from 2002,Resale,1,1720000,-,1033,Strata,06 to 10,1664,Sep-21
194,MELROSE PARK,KELLOCK ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,7388800,-,5231,Strata,16 to 20,1412,Sep-21
195,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,968000,-,420,Strata,01 to 05,2306,Sep-21
196,KENTISH COURT,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1220000,-,1087,Strata,01 to 05,1122,Sep-21
197,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1188888,-,678,Strata,16 to 20,1753,Sep-21
198,CAVENAGH HOUSE,CLEMENCEAU AVENUE NORTH,Apartment,9,CCR,Freehold,Resale,1,3050000,-,1701,Strata,11 to 15,1793,Sep-21
199,POLLEN & BLEU,FARRER DRIVE,Condominium,10,CCR,99 yrs lease commencing from 2012,Resale,1,2200000,-,1184,Strata,06 to 10,1858,Sep-21
200,PARC EMILY,MOUNT EMILY ROAD,Condominium,9,CCR,Freehold,Resale,1,1720088,-,893,Strata,01 to 05,1925,Sep-21
201,LE NOUVEL ARDMORE,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,18460000,-,3843,Strata,06 to 10,4804,Sep-21
202,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1128000,-,635,Strata,16 to 20,1776,Sep-21
203,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,3080000,-,1711,Strata,11 to 15,1800,Sep-21
204,CONDOMINIUM DEVELOPMENT,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,2860000,-,1722,Strata,01 to 05,1661,Sep-21
205,SIGNATURE AT LEWIS,LEWIS ROAD,Apartment,10,CCR,Freehold,Resale,1,1750000,-,980,Strata,01 to 05,1787,Sep-21
206,STELLAR RV,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,1340000,-,840,Strata,06 to 10,1596,Sep-21
207,ROBERTSON 100,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,1500000,-,786,Strata,01 to 05,1909,Sep-21
208,RESIDENTIAL APARTMENTS,HOLLAND HILL,Apartment,10,CCR,Freehold,Resale,1,2200000,-,1518,Strata,06 to 10,1450,Sep-21
209,JERVOIS JADE APARTMENTS,JERVOIS CLOSE,Apartment,10,CCR,99 yrs lease commencing from 1998,Resale,1,1260000,-,1044,Strata,06 to 10,1207,Sep-21
210,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2180000,-,1346,Strata,11 to 15,1620,Sep-21
211,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,4974000,-,1550,Strata,16 to 20,3209,Sep-21
212,DORMER PARK,JERVOIS ROAD,Condominium,10,CCR,Freehold,Resale,1,2250000,-,1238,Strata,01 to 05,1818,Sep-21
213,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1960000,-,1421,Strata,11 to 15,1379,Sep-21
214,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1128000,-,635,Strata,16 to 20,1776,Sep-21
215,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,1950000,-,1421,Strata,01 to 05,1372,Sep-21
216,ROBIN RESIDENCES,ROBIN DRIVE,Condominium,10,CCR,Freehold,Resale,1,1068000,-,409,Strata,01 to 05,2611,Sep-21
217,TYRWHITT 139,TYRWHITT ROAD,Apartment,8,RCR,Freehold,Resale,1,1060000,-,926,Strata,06 to 10,1145,Sep-21
218,ST MARTIN'S APARTMENT,ST. MARTIN'S DRIVE,Apartment,10,CCR,Freehold,Resale,1,2350000,-,926,Strata,01 to 05,2539,Sep-21
219,RANGOON 88,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,685000,-,420,Strata,01 to 05,1632,Sep-21
220,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,970888,-,538,Strata,01 to 05,1804,Sep-21
221,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,5200000,-,1894,Strata,26 to 30,2745,Sep-21
222,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,2020000,-,926,Strata,01 to 05,2182,Sep-21
223,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1650000,-,1012,Strata,16 to 20,1631,Sep-21
224,LE NOUVEL ARDMORE,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,26300000,-,5360,Strata,06 to 10,4906,Sep-21
225,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,3050888,-,1981,Strata,06 to 10,1540,Sep-21
226,ST REGIS RESIDENCES SINGAPORE,TANGLIN ROAD,Apartment,10,CCR,999 yrs lease commencing from 1995,Resale,1,9390000,-,3757,Strata,06 to 10,2500,Sep-21
227,OUE TWIN PEAKS,LEONIE HILL ROAD,Condominium,9,CCR,99 yrs lease commencing from 2010,Resale,1,1338000,-,549,Strata,21 to 25,2437,Sep-21
228,HALLMARK RESIDENCES,EWE BOON ROAD,Condominium,10,CCR,Freehold,Resale,1,3030000,-,1572,Strata,01 to 05,1928,Sep-21
229,HALLMARK RESIDENCES,EWE BOON ROAD,Condominium,10,CCR,Freehold,Resale,1,3200000,-,1572,Strata,01 to 05,2036,Sep-21
230,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,960000,-,420,Strata,01 to 05,2287,Sep-21
231,THE TOMLINSON,CUSCADEN ROAD,Apartment,10,CCR,Freehold,Resale,1,5350000,-,2347,Strata,06 to 10,2280,Sep-21
232,BALMORAL HILLS,BALMORAL PARK,Condominium,10,CCR,Freehold,Resale,1,4010000,-,1841,Strata,06 to 10,2179,Sep-21
233,ST REGIS RESIDENCES SINGAPORE,TANGLIN ROAD,Apartment,10,CCR,999 yrs lease commencing from 1995,Resale,1,9500000,-,3757,Strata,06 to 10,2529,Sep-21
234,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,2060000,-,1066,Strata,06 to 10,1933,Sep-21
235,DUCHESS RESIDENCES,DUCHESS AVENUE,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,6200000,-,3305,Strata,01 to 05,1876,Sep-21
236,ROBERTSON EDGE,TONG WATT ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,880000,-,431,Strata,01 to 05,2044,Sep-21
237,D' DALVEY,DALVEY ESTATE,Apartment,10,CCR,Freehold,Resale,1,2230000,-,1206,Strata,01 to 05,1850,Sep-21
238,PINEWOOD GARDENS,BALMORAL PARK,Condominium,10,CCR,Freehold,Resale,1,3430000,-,1948,Strata,01 to 05,1761,Sep-21
239,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,2769850,-,1787,Strata,06 to 10,1550,Sep-21
240,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2150000,-,1367,Strata,11 to 15,1573,Sep-21
241,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,3300000,-,1894,Strata,01 to 05,1742,Sep-21
242,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,2090000,-,1421,Strata,21 to 25,1471,Sep-21
243,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1900000,-,1206,Strata,01 to 05,1576,Sep-21
244,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1630000,-,1270,Strata,16 to 20,1283,Sep-21
245,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,6450000,-,2659,Strata,01 to 05,2426,Sep-21
246,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2970000,-,1324,Strata,06 to 10,2243,Sep-21
247,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,6416000,-,1862,Strata,31 to 35,3445,Sep-21
248,8 @ MOUNT SOPHIA,MOUNT SOPHIA,Condominium,9,CCR,103 yrs lease commencing from 2002,Resale,1,1688000,-,1033,Strata,06 to 10,1634,Sep-21
249,CORONATION SHOPPING PLAZA,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,Resale,1,2800000,-,1927,Strata,01 to 05,1453,Sep-21
250,THE VERV @ RV,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,1950000,-,1001,Strata,06 to 10,1948,Sep-21
251,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,4069000,-,1335,Strata,06 to 10,3049,Sep-21
252,DRAYCOTT EIGHT,DRAYCOTT PARK,Condominium,10,CCR,99 yrs lease commencing from 1997,Resale,1,2500000,-,1432,Strata,21 to 25,1746,Sep-21
253,GLENTREES,MOUNT SINAI LANE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,2468000,-,1442,Strata,01 to 05,1711,Sep-21
254,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4890000,-,1679,Strata,16 to 20,2912,Sep-21
255,THE BELMONT,BELMONT ROAD,Apartment,10,CCR,Freehold,Resale,1,6000000,-,3100,Strata,01 to 05,1935,Sep-21
256,HOLLAND RESIDENCES,TAMAN WARNA,Condominium,10,CCR,Freehold,Resale,1,3760000,-,2250,Strata,01 to 05,1671,Sep-21
257,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,955000,-,570,Strata,01 to 05,1674,Sep-21
258,CONDOMINIUM DEVELOPMENT,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,1600000,-,980,Strata,06 to 10,1633,Sep-21
259,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,2332288,-,1216,Strata,16 to 20,1917,Sep-21
260,THE LOFT,NASSIM HILL,Condominium,10,CCR,99 yrs lease commencing from 1999,Resale,1,2830000,-,1528,Strata,01 to 05,1852,Sep-21
261,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,3520000,-,1496,Strata,06 to 10,2353,Sep-21
262,THE BENCOOLEN,BENCOOLEN STREET,Apartment,7,RCR,99 yrs lease commencing from 1995,Resale,1,1200000,-,926,Strata,06 to 10,1296,Sep-21
263,ST MARTIN'S APARTMENT,ST. MARTIN'S DRIVE,Apartment,10,CCR,Freehold,Resale,1,2155000,-,926,Strata,01 to 05,2328,Sep-21
264,CASABELLA,DUCHESS AVENUE,Condominium,10,CCR,Freehold,Resale,1,2430000,-,1313,Strata,01 to 05,1850,Sep-21
265,LUMA,RIVER VALLEY GROVE,Apartment,9,CCR,Freehold,Resale,1,1420000,-,743,Strata,16 to 20,1912,Sep-21
266,STURDEE VIEW,STURDEE ROAD NORTH,Apartment,8,RCR,Freehold,Resale,1,1650000,-,1475,Strata,01 to 05,1119,Sep-21
267,LOFT @ RANGOON,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,720000,-,495,Strata,01 to 05,1454,Sep-21
268,BALMORAL CREST,BALMORAL CRESCENT,Apartment,10,CCR,Freehold,Resale,1,2000000,-,1098,Strata,01 to 05,1822,Sep-21
269,ST THOMAS SUITES,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,5470000,-,2605,Strata,16 to 20,2100,Sep-21
270,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2165100,-,624,Strata,31 to 35,3468,Sep-21
271,1919,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,1,1600000,-,786,Strata,01 to 05,2036,Sep-21
272,1919,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,1,1180000,-,560,Strata,01 to 05,2108,Sep-21
273,LOFT @ NATHAN,NATHAN ROAD,Apartment,10,CCR,Freehold,Resale,1,828888,-,441,Strata,01 to 05,1878,Sep-21
274,RESIDENTIAL APARTMENTS,SING AVENUE,Apartment,8,RCR,Freehold,Resale,1,1350000,-,1259,Strata,01 to 05,1072,Sep-21
275,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2740000,-,1055,Strata,36 to 40,2597,Sep-21
276,PARC EMILY,MOUNT EMILY ROAD,Condominium,9,CCR,Freehold,Resale,1,1770000,-,990,Strata,01 to 05,1787,Sep-21
277,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,3688000,-,2034,Strata,16 to 20,1813,Sep-21
278,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,3650000,-,1507,Strata,11 to 15,2422,Sep-21
279,CHELSEA GARDENS,WALSHE ROAD,Condominium,10,CCR,Freehold,Resale,1,4400000,-,2508,Strata,01 to 05,1754,Sep-21
280,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3600000,-,1658,Strata,11 to 15,2172,Sep-21
281,BELLERIVE,KENG CHIN ROAD,Apartment,10,CCR,Freehold,Resale,1,3900000,-,2734,Strata,11 to 15,1426,Sep-21
282,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,1442888,-,646,Strata,16 to 20,2234,Sep-21
283,THE LIGHT @ CAIRNHILL,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,3550000,-,1690,Strata,06 to 10,2101,Sep-21
284,CITYSCAPE @FARRER PARK,MERGUI ROAD,Condominium,8,RCR,Freehold,Resale,1,1610000,-,1119,Strata,16 to 20,1438,Sep-21
285,YONG AN PARK,RIVER VALLEY ROAD,Condominium,9,CCR,Freehold,Resale,1,12500000,-,6577,Strata,21 to 25,1901,Sep-21
286,SOPHIA RESIDENCE,SOPHIA ROAD,Condominium,9,CCR,Freehold,Resale,1,2510000,-,1432,Strata,01 to 05,1753,Sep-21
287,ST THOMAS SUITES,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,6850000,-,3401,Strata,26 to 30,2014,Sep-21
288,THE MERASAGA,JALAN MERAH SAGA,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1610000,-,958,Strata,06 to 10,1681,Sep-21
289,VIVACE,TONG WATT ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,940000,-,452,Strata,01 to 05,2079,Sep-21
290,THE PLAZA,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 1968,Resale,1,788000,-,678,Strata,21 to 25,1162,Sep-21
291,TANGLIN PARK,RIDLEY PARK,Condominium,10,CCR,Freehold,Resale,1,2150000,-,1033,Strata,01 to 05,2081,Sep-21
292,THE MERLOT,KENG LEE ROAD,Apartment,8,RCR,Freehold,Resale,1,710000,-,517,Strata,01 to 05,1374,Sep-21
293,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,2588000,-,1518,Strata,06 to 10,1705,Sep-21
294,REGENCY LODGE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,2300000,-,1270,Strata,06 to 10,1811,Sep-21
295,THE MARBELLA,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,Resale,1,3180000,-,1496,Strata,16 to 20,2125,Sep-21
296,LEONIE HILL RESIDENCES,LEONIE HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,2446000,-,1141,Strata,11 to 15,2144,Sep-21
297,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2860000,-,1744,Strata,26 to 30,1640,Sep-21
298,DUCHESS RESIDENCES,DUCHESS AVENUE,Condominium,10,CCR,999 yrs lease commencing from 1875,Resale,1,4460000,-,2756,Strata,01 to 05,1619,Sep-21
299,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1880000,-,990,Strata,01 to 05,1898,Sep-21
300,THE EQUATORIAL,STEVENS ROAD,Condominium,10,CCR,Freehold,Resale,1,2620000,-,1378,Strata,11 to 15,1902,Sep-21
301,THE TATE RESIDENCES,CLAYMORE ROAD,Condominium,9,CCR,Freehold,Resale,1,8800000,-,3208,Strata,06 to 10,2743,Sep-21
302,MELROSE PARK,KELLOCK ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,3150000,-,1346,Strata,01 to 05,2341,Sep-21
303,MON JERVOIS,JERVOIS ROAD,Condominium,10,CCR,99 yrs lease commencing from 2012,Resale,1,2750000,-,1389,Strata,01 to 05,1980,Sep-21
304,WILLYN VILLE,HOLLAND AVENUE,Apartment,10,CCR,Freehold,Resale,1,3000000,-,1755,Strata,01 to 05,1710,Sep-21
305,THE HERMITAGE,SARKIES ROAD,Apartment,10,CCR,Freehold,Resale,1,1600000,-,818,Strata,06 to 10,1956,Aug-21
306,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1500000,-,893,Strata,21 to 25,1679,Aug-21
307,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1450000,-,840,Strata,11 to 15,1727,Aug-21
308,THE EQUATORIAL,STEVENS ROAD,Condominium,10,CCR,Freehold,Resale,1,2400000,-,1249,Strata,11 to 15,1922,Aug-21
309,THE MARQ ON PATERSON HILL,PATERSON HILL,Condominium,9,CCR,Freehold,Resale,1,25500000,-,6308,Strata,11 to 15,4043,Aug-21
310,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1120000,-,635,Strata,11 to 15,1764,Aug-21
311,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1715000,-,1076,Strata,21 to 25,1593,Aug-21
312,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1970000,-,1195,Strata,21 to 25,1649,Aug-21
313,RESIDENTIAL APARTMENTS,DUBLIN ROAD,Apartment,9,CCR,Freehold,Resale,1,9150000,-,2195,Strata,01 to 05,4169,Aug-21
314,UE SQUARE,RIVER VALLEY ROAD,Apartment,9,CCR,929 yrs lease commencing from 1953,Resale,1,4288000,-,2379,Strata,16 to 20,1803,Aug-21
315,DUO RESIDENCES,FRASER STREET,Apartment,7,CCR,99 yrs lease commencing from 2011,Resale,1,2300000,-,1001,Strata,46 to 50,2298,Aug-21
316,RACE COURSE BUILDING,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,2025000,-,2250,Strata,01 to 05,900,Aug-21
317,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,9704000,-,2820,Strata,31 to 35,3441,Aug-21
318,RIVERGATE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,4380000,-,1776,Strata,21 to 25,2466,Aug-21
319,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2300000,-,1292,Strata,26 to 30,1781,Aug-21
320,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,5200000,-,2110,Strata,06 to 10,2465,Aug-21
321,SUTTON PLACE,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,4300000,-,2842,Strata,01 to 05,1513,Aug-21
322,LOFT @ STEVENS,STEVENS ROAD,Apartment,10,CCR,Freehold,Resale,1,940000,-,517,Strata,01 to 05,1819,Aug-21
323,SCOTTS SQUARE,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,2260800,-,624,Strata,31 to 35,3621,Aug-21
324,JAYA TOWER,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,Resale,1,4080000,-,2142,Strata,06 to 10,1905,Aug-21
325,R66 APARTMENTS,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,670000,-,452,Strata,01 to 05,1482,Aug-21
326,EMILY RESIDENCE,MOUNT EMILY ROAD,Apartment,9,CCR,Freehold,Resale,1,900000,-,549,Strata,01 to 05,1639,Aug-21
327,BALMORAL HEIGHTS,BALMORAL CRESCENT,Apartment,10,CCR,Freehold,Resale,1,998000,-,549,Strata,01 to 05,1818,Aug-21
328,1919,SOPHIA ROAD,Apartment,9,CCR,Freehold,Resale,1,1480000,-,700,Strata,01 to 05,2115,Aug-21
329,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2260000,-,1216,Strata,26 to 30,1858,Aug-21
330,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1818000,-,1033,Strata,11 to 15,1759,Aug-21
331,ONE DEVONSHIRE,DEVONSHIRE ROAD,Condominium,9,CCR,Freehold,Resale,1,3150000,-,1292,Strata,11 to 15,2439,Aug-21
332,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4280000,-,1755,Strata,16 to 20,2439,Aug-21
333,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1738000,-,990,Strata,06 to 10,1755,Aug-21
334,THE FORD @ HOLLAND,FORD AVENUE,Condominium,10,CCR,Freehold,Resale,1,3000000,-,1938,Strata,01 to 05,1548,Aug-21
335,THE HERMITAGE,SARKIES ROAD,Apartment,10,CCR,Freehold,Resale,1,1630000,-,818,Strata,06 to 10,1993,Aug-21
336,THE VERMONT ON CAIRNHILL,CAIRNHILL RISE,Apartment,9,CCR,Freehold,Resale,1,3250000,-,1410,Strata,16 to 20,2305,Aug-21
337,CAIRNHILL PLAZA,CAIRNHILL ROAD,Apartment,9,CCR,Freehold,Resale,1,4800000,-,2820,Strata,26 to 30,1702,Aug-21
338,8 @ MOUNT SOPHIA,MOUNT SOPHIA,Condominium,9,CCR,103 yrs lease commencing from 2002,Resale,1,1358000,-,861,Strata,06 to 10,1577,Aug-21
339,CITYSCAPE @FARRER PARK,MERGUI ROAD,Condominium,8,RCR,Freehold,Resale,1,1670000,-,1076,Strata,26 to 30,1551,Aug-21
340,JADE MANSION,LEEDON ROAD,Condominium,10,CCR,Freehold,Resale,1,4380000,-,2723,Strata,06 to 10,1608,Aug-21
341,ORANGE GROVE RESIDENCES,ORANGE GROVE ROAD,Condominium,10,CCR,Freehold,Resale,1,4650000,-,2390,Strata,01 to 05,1946,Aug-21
342,JERVOIS JADE APARTMENTS,JERVOIS CLOSE,Apartment,10,CCR,99 yrs lease commencing from 1998,Resale,1,1650000,-,1496,Strata,06 to 10,1103,Aug-21
343,HOLLAND PEAK,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,960000,-,570,Strata,01 to 05,1683,Aug-21
344,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1300000,-,1270,Strata,06 to 10,1023,Aug-21
345,ROBIN SUITES,ROBIN ROAD,Apartment,10,CCR,Freehold,Resale,1,1155000,-,463,Strata,11 to 15,2495,Aug-21
346,GLENTREES,MOUNT SINAI LANE,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,4200000,-,3412,Strata,01 to 05,1231,Aug-21
347,SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,Resale,1,2078000,-,1023,Strata,01 to 05,2032,Aug-21
348,THE SOLITAIRE,BALMORAL PARK,Condominium,10,CCR,Freehold,Resale,1,2700000,-,1238,Strata,06 to 10,2181,Aug-21
349,GRANGE RESIDENCES,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,7800000,-,2583,Strata,16 to 20,3019,Aug-21
350,THE HERMITAGE,SARKIES ROAD,Apartment,10,CCR,Freehold,Resale,1,1620000,-,850,Strata,01 to 05,1905,Aug-21
351,YONG AN PARK,RIVER VALLEY ROAD,Condominium,9,CCR,Freehold,Resale,1,6680000,-,3229,Strata,11 to 15,2069,Aug-21
352,THE TATE RESIDENCES,CLAYMORE ROAD,Condominium,9,CCR,Freehold,Resale,1,5000000,-,1894,Strata,31 to 35,2639,Aug-21
353,VILLA DELLE ROSE,TAMAN NAKHODA,Condominium,10,CCR,Freehold,Resale,1,4310000,-,2820,Strata,-,1528,Aug-21
354,OXLEY EDGE,RIVER VALLEY ROAD,Apartment,9,CCR,Freehold,Resale,1,890000,-,441,Strata,01 to 05,2017,Aug-21
355,SOHO 188,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,630000,-,388,Strata,01 to 05,1626,Aug-21
356,KENTISH GREEN,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1160000,-,1098,Strata,01 to 05,1057,Aug-21
