S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
787,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,675000,-,517,Strata,01 to 05,1306,Jun-21
788,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,528000,-,431,Strata,01 to 05,1226,Jun-21
789,REGENT GROVE,CHOA CHU KANG NORTH 7,Condominium,23,OCR,99 yrs lease commencing from 1997,Resale,1,828000,-,1163,Strata,06 to 10,712,Jun-21
790,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,835000,-,947,Strata,01 to 05,882,Jun-21
791,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1650000,-,1163,Strata,01 to 05,1419,Jun-21
792,FORESQUE RESIDENCES,PETIR ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,1440000,-,1281,Strata,06 to 10,1124,Jun-21
793,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1260000,-,1066,Strata,06 to 10,1182,Jun-21
794,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,608800,-,527,Strata,11 to 15,1154,Jun-21
795,THE HILLFORD,JALAN JURONG KECHIL,Apartment,21,RCR,60 yrs lease commencing from 2013,Resale,1,750000,-,657,Strata,01 to 05,1142,Jun-21
796,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,935000,-,1270,Strata,01 to 05,736,Jun-21
797,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,1035000,-,581,Strata,06 to 10,1781,Jun-21
798,FLORIDIAN,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,4290000,-,2357,Strata,06 to 10,1820,Jun-21
799,THE CREEK @ BUKIT,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,2430000,-,1679,Strata,01 to 05,1447,Jun-21
800,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,520000,-,431,Strata,01 to 05,1208,Jun-21
801,THE LINEAR,UPPER BUKIT TIMAH ROAD,Apartment,23,OCR,999 yrs lease commencing from 1876,Resale,1,1420000,-,1389,Strata,01 to 05,1023,Jun-21
802,MEADOWLODGE,CHUN TIN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1997,Resale,1,1680000,-,1346,Strata,01 to 05,1249,Jun-21
803,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,855000,-,947,Strata,01 to 05,903,Jun-21
804,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,1135000,-,721,Strata,11 to 15,1574,Jun-21
805,PANDAN VALLEY,PANDAN VALLEY,Condominium,21,RCR,Freehold,Resale,1,2050000,-,1528,Strata,01 to 05,1341,Jun-21
806,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1100000,-,1130,Strata,16 to 20,973,Jun-21
807,LAKE GRANDE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2015,Resale,1,716000,-,474,Strata,01 to 05,1512,Jun-21
808,PINE GROVE,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1984,Resale,1,1230000,-,1163,Strata,16 to 20,1058,Jun-21
809,SIGNATURE PARK,TOH TUCK ROAD,Condominium,21,RCR,Freehold,Resale,1,1240000,-,1023,Strata,01 to 05,1213,Jun-21
810,GUILIN VIEW,BUKIT BATOK STREET 52,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1180000,-,1259,Strata,21 to 25,937,Jun-21
811,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,813000,-,904,Strata,01 to 05,899,Jun-21
812,IVORY HEIGHTS,JURONG EAST STREET 13,Condominium,22,OCR,100 yrs lease commencing from 1986,Resale,1,1500000,-,1668,Strata,11 to 15,899,Jun-21
813,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,780800,-,581,Strata,01 to 05,1343,Jun-21
814,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,805000,-,624,Strata,11 to 15,1289,Jun-21
815,NOTTINGHILL SUITES,TOH TUCK ROAD,Apartment,21,RCR,Freehold,Resale,1,700000,-,474,Strata,01 to 05,1478,Jun-21
816,PARKVIEW APARTMENTS,BUKIT BATOK STREET 25,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,818000,-,1130,Strata,01 to 05,724,Jun-21
817,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1230000,-,980,Strata,11 to 15,1256,Jun-21
818,HILLTOP GROVE,HILLVIEW AVENUE,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1600000,-,2077,Strata,01 to 05,770,Jun-21
819,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,1720000,-,1141,Strata,11 to 15,1507,Jun-21
820,ASTOR GREEN,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1991,Resale,1,1923000,-,1625,Strata,01 to 05,1183,Jun-21
821,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,675000,-,517,Strata,01 to 05,1306,Jun-21
822,HILLSTA,PHOENIX ROAD,Condominium,23,OCR,99 yrs lease commencing from 2011,Resale,1,580000,-,527,Strata,01 to 05,1100,Jun-21
823,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,968000,-,1163,Strata,01 to 05,833,Jun-21
824,LAKE GRANDE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2015,Resale,1,1168000,-,840,Strata,01 to 05,1391,Jun-21
825,THE LANAI,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1356888,-,958,Strata,01 to 05,1416,Jun-21
826,SOUTHAVEN I,HINDHEDE WALK,Condominium,21,OCR,99 yrs lease commencing from 1994,Resale,1,1540000,-,1528,Strata,01 to 05,1008,Jun-21
827,J GATEWAY,GATEWAY DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2012,Resale,1,1600000,-,893,Strata,26 to 30,1791,Jun-21
828,KILAT 19,LORONG KILAT,Apartment,21,RCR,Freehold,Resale,1,1900000,-,1841,Strata,01 to 05,1032,Jun-21
829,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,818000,-,904,Strata,11 to 15,905,Jun-21
830,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1348888,-,1152,Strata,16 to 20,1171,Jun-21
831,NATURA@HILLVIEW,HILLVIEW TERRACE,Apartment,23,OCR,Freehold,Resale,1,925000,-,1098,Strata,06 to 10,842,Jun-21
832,HILLBROOKS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1300000,-,1098,Strata,06 to 10,1184,Jun-21
833,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,925000,-,861,Strata,06 to 10,1074,Jun-21
834,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1455000,-,1938,Strata,16 to 20,751,Jun-21
835,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,1980000,-,1399,Strata,11 to 15,1415,Jun-21
836,HILLTOP GROVE,HILLVIEW AVENUE,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1482000,-,1862,Strata,06 to 10,796,Jun-21
837,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,850000,-,1119,Strata,06 to 10,759,Jun-21
838,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,1120000,-,1765,Strata,01 to 05,634,Jun-21
839,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,638000,-,581,Strata,01 to 05,1098,Jun-21
840,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1670000,-,1216,Strata,01 to 05,1373,Jun-21
841,THE SKYWOODS,DAIRY FARM HEIGHTS,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1350000,-,1012,Strata,06 to 10,1334,Jun-21
842,WOODGROVE CONDOMINIUM,WOODGROVE DRIVE,Condominium,25,OCR,99 yrs lease commencing from 1997,Resale,1,840000,-,1184,Strata,01 to 05,709,Jun-21
843,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,1100000,-,1668,Strata,01 to 05,659,Jun-21
844,PALM GARDENS,HONG SAN WALK,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,880000,-,1216,Strata,11 to 15,723,Jun-21
845,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,628800,-,441,Strata,01 to 05,1425,May-21
846,REGENT HEIGHTS,BUKIT BATOK EAST AVENUE 5,Condominium,23,OCR,99 yrs lease commencing from 1995,Resale,1,796000,-,1023,Strata,01 to 05,778,May-21
847,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1500000,-,1292,Strata,06 to 10,1161,May-21
848,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,540000,-,506,Strata,01 to 05,1067,May-21
849,THE SKYWOODS,DAIRY FARM HEIGHTS,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1170000,-,872,Strata,01 to 05,1342,May-21
850,KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,680000,-,549,Strata,01 to 05,1239,May-21
851,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1520000,-,1130,Strata,06 to 10,1345,May-21
852,LAKEHOLMZ,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 2001,Resale,1,1110000,-,1249,Strata,01 to 05,889,May-21
853,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,860000,-,1076,Strata,01 to 05,799,May-21
854,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,1250000,-,1518,Strata,01 to 05,824,May-21
855,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,1545000,-,1216,Strata,11 to 15,1270,May-21
856,THE JADE,BUKIT BATOK CENTRAL LINK,Condominium,23,OCR,99 yrs lease commencing from 2001,Resale,1,1160000,-,1012,Strata,26 to 30,1146,May-21
857,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,910000,-,1119,Strata,01 to 05,813,May-21
858,THE MADEIRA,BUKIT BATOK STREET 31,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,977500,-,1302,Strata,01 to 05,751,May-21
859,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,2830000,-,3068,Strata,01 to 05,923,May-21
860,IVORY HEIGHTS,JURONG EAST STREET 13,Condominium,22,OCR,100 yrs lease commencing from 1986,Resale,1,1680000,-,1701,Strata,21 to 25,988,May-21
861,SPRINGDALE CONDOMINIUM,HINDHEDE WALK,Condominium,21,OCR,999 yrs lease commencing from 1877,Resale,1,1800000,-,1346,Strata,01 to 05,1338,May-21
862,THE LANAI,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1350000,-,958,Strata,01 to 05,1409,May-21
863,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1150000,-,980,Strata,06 to 10,1174,May-21
864,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,799000,-,667,Strata,01 to 05,1197,May-21
865,HILLVIEW GREEN,HUME AVENUE,Condominium,21,OCR,999 yrs lease commencing from 1883,Resale,1,1450000,-,1270,Strata,01 to 05,1142,May-21
866,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1628000,-,1109,Strata,06 to 10,1468,May-21
867,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1048000,-,753,Strata,11 to 15,1391,May-21
868,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1310000,-,1389,Strata,16 to 20,943,May-21
869,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,1490000,-,1141,Strata,01 to 05,1306,May-21
870,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,812000,-,1087,Strata,01 to 05,747,May-21
871,HILLVIEW HEIGHTS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1260000,-,958,Strata,06 to 10,1315,May-21
872,THE CENTRIS,JURONG WEST CENTRAL 3,Apartment,22,OCR,99 yrs lease commencing from 2006,Resale,1,1425000,-,1238,Strata,11 to 15,1151,May-21
873,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,710000,-,614,Strata,06 to 10,1157,May-21
874,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,850000,-,1206,Strata,16 to 20,705,May-21
875,LAKE GRANDE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2015,Resale,1,1480000,-,926,Strata,11 to 15,1599,May-21
876,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,1450000,-,990,Strata,16 to 20,1464,May-21
877,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,685000,-,495,Strata,01 to 05,1383,May-21
878,SUMMERHILL,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,2400000,-,1604,Strata,06 to 10,1496,May-21
879,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1648000,-,1335,Strata,16 to 20,1235,May-21
880,KAP RESIDENCES,KING ALBERT PARK,Apartment,21,RCR,Freehold,Resale,1,1265000,-,689,Strata,01 to 05,1836,May-21
881,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,520000,-,431,Strata,01 to 05,1208,May-21
882,HAZEL PARK CONDOMINIUM,HAZEL PARK TERRACE,Condominium,23,OCR,999 yrs lease commencing from 1882,Resale,1,1872000,-,1518,Strata,06 to 10,1233,May-21
883,GARDENVISTA,DUNEARN ROAD,Condominium,21,RCR,99 yrs lease commencing from 1999,Resale,1,1650000,-,1130,Strata,01 to 05,1460,May-21
884,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1180000,-,1227,Strata,16 to 20,962,May-21
885,THE LAKEFRONT RESIDENCES,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2010,Resale,1,1780000,-,1410,Strata,01 to 05,1262,May-21
886,MERAWOODS,HILLVIEW AVENUE,Condominium,23,OCR,999 yrs lease commencing from 1885,Resale,1,1500000,-,1346,Strata,01 to 05,1115,May-21
887,NATURA@HILLVIEW,HILLVIEW TERRACE,Apartment,23,OCR,Freehold,Resale,1,955000,-,721,Strata,01 to 05,1324,May-21
888,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,660000,-,614,Strata,11 to 15,1076,May-21
889,LE QUEST,BUKIT BATOK STREET 41,Apartment,23,OCR,99 yrs lease commencing from 2016,Resale,1,1550000,-,1141,Strata,16 to 20,1358,May-21
890,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,955500,-,1163,Strata,01 to 05,822,May-21
891,SEASONS PARK,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1995,Resale,1,980000,-,1066,Strata,01 to 05,920,May-21
892,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,640000,-,603,Strata,01 to 05,1062,May-21
893,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,1040000,-,1281,Strata,01 to 05,812,May-21
894,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1180000,-,1389,Strata,01 to 05,850,May-21
895,PARC OASIS,JURONG EAST AVENUE 1,Condominium,22,OCR,99 yrs lease commencing from 1991,Resale,1,1050000,-,1076,Strata,01 to 05,975,May-21
896,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,1100000,-,1173,Strata,11 to 15,938,May-21
897,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,1143000,-,1173,Strata,11 to 15,974,May-21
898,LAKEVILLE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2013,Resale,1,970000,-,635,Strata,06 to 10,1527,May-21
899,HILLTOP GROVE,HILLVIEW AVENUE,Condominium,23,OCR,99 yrs lease commencing from 1996,Resale,1,1132800,-,1302,Strata,01 to 05,870,May-21
900,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,1080000,-,1625,Strata,01 to 05,664,May-21
901,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,1000000,-,1302,Strata,01 to 05,768,May-21
902,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,744800,-,592,Strata,01 to 05,1258,May-21
903,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1110000,-,1001,Strata,06 to 10,1109,May-21
904,PINE GROVE,PINE GROVE,Condominium,21,RCR,99 yrs lease commencing from 1984,Resale,1,1735000,-,1755,Strata,01 to 05,989,May-21
905,CASTLE GREEN,YIO CHU KANG ROAD,Condominium,26,OCR,99 yrs lease commencing from 1993,Resale,1,1120000,-,1152,Strata,06 to 10,972,May-21
906,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1750000,-,1378,Strata,06 to 10,1270,May-21
907,THE LINEAR,UPPER BUKIT TIMAH ROAD,Apartment,23,OCR,999 yrs lease commencing from 1876,Resale,1,1450000,-,1389,Strata,01 to 05,1044,May-21
908,PARC VISTA,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 1995,Resale,1,1170000,-,1259,Strata,11 to 15,929,May-21
909,THE SKYWOODS,DAIRY FARM HEIGHTS,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1720000,-,1292,Strata,11 to 15,1332,May-21
910,SYMPHONY HEIGHTS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1600000,-,1281,Strata,01 to 05,1249,May-21
911,NATURA@HILLVIEW,HILLVIEW TERRACE,Apartment,23,OCR,Freehold,Resale,1,620000,-,452,Strata,06 to 10,1371,May-21
912,HILLION RESIDENCES,JELEBU ROAD,Apartment,23,OCR,99 yrs lease commencing from 2013,Resale,1,1050000,-,710,Strata,06 to 10,1478,May-21
913,ROOTS @ TRANSIT,TRANSIT ROAD,Apartment,26,OCR,99 yrs lease commencing from 2014,Resale,1,1629000,-,1324,Strata,01 to 05,1230,May-21
914,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,948000,-,667,Strata,21 to 25,1421,May-21
915,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1595000,-,1335,Strata,06 to 10,1195,May-21
916,THE LAKESHORE,JURONG WEST STREET 41,Condominium,22,OCR,99 yrs lease commencing from 2002,Resale,1,1350000,-,1184,Strata,06 to 10,1140,May-21
917,NORTHVALE,CHOA CHU KANG LOOP,Apartment,23,OCR,99 yrs lease commencing from 1995,Resale,1,835000,-,1033,Strata,06 to 10,808,May-21
918,THE LAKESHORE,JURONG WEST STREET 41,Condominium,22,OCR,99 yrs lease commencing from 2002,Resale,1,1118000,-,1109,Strata,01 to 05,1008,May-21
919,TREE HOUSE,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2009,Resale,1,1450000,-,1227,Strata,06 to 10,1182,May-21
920,HILLVIEW PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1148000,-,883,Strata,01 to 05,1301,May-21
921,HUME PARK II,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1450000,-,1238,Strata,01 to 05,1171,May-21
922,FLORIDIAN,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,3480000,-,1679,Strata,01 to 05,2072,May-21
923,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,690000,-,646,Strata,01 to 05,1068,May-21
924,THE TENNERY,WOODLANDS ROAD,Apartment,23,OCR,99 yrs lease commencing from 2010,Resale,1,950000,-,883,Strata,06 to 10,1076,May-21
925,CASABLANCA,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2001,Resale,1,725000,-,904,Strata,11 to 15,802,May-21
926,LAKE GRANDE,JURONG LAKE LINK,Condominium,22,OCR,99 yrs lease commencing from 2015,Resale,1,650000,-,409,Strata,11 to 15,1589,May-21
927,HILLBROOKS,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1500000,-,1238,Strata,06 to 10,1212,May-21
928,TOH YI COURT,TOH YI DRIVE,Condominium,21,RCR,Freehold,Resale,1,2888888,-,3100,Strata,-,932,May-21
929,THE CALROSE,YIO CHU KANG ROAD,Condominium,26,OCR,Freehold,Resale,1,1718000,-,1238,Strata,01 to 05,1388,May-21
930,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,870000,-,667,Strata,06 to 10,1304,May-21
931,CASPIAN,LAKESIDE DRIVE,Condominium,22,OCR,99 yrs lease commencing from 2008,Resale,1,1520000,-,1238,Strata,06 to 10,1228,May-21
932,THE RAINTREE,BUKIT DRIVE,Condominium,21,OCR,99 yrs lease commencing from 2003,Resale,1,1150000,-,947,Strata,01 to 05,1214,May-21
933,REGENT GROVE,CHOA CHU KANG NORTH 7,Condominium,23,OCR,99 yrs lease commencing from 1997,Resale,1,950000,-,1475,Strata,11 to 15,644,May-21
934,HILLVIEW PARK,HILLVIEW AVENUE,Condominium,23,OCR,Freehold,Resale,1,1700000,-,1324,Strata,06 to 10,1284,May-21
935,HILLION RESIDENCES,JELEBU ROAD,Apartment,23,OCR,99 yrs lease commencing from 2013,Resale,1,690000,-,463,Strata,11 to 15,1491,May-21
936,LAKESIDE APARTMENTS,YUAN CHING ROAD,Apartment,22,OCR,99 yrs lease commencing from 1977,Resale,1,1222500,-,1518,Strata,11 to 15,805,May-21
937,THE HILLIER,HILLVIEW RISE,Apartment,23,OCR,99 yrs lease commencing from 2011,Resale,1,788888,-,517,Strata,16 to 20,1527,May-21
938,KINGSFORD . HILLVIEW PEAK,HILLVIEW RISE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,1450000,-,1098,Strata,06 to 10,1321,May-21
939,THE MAYFAIR,JURONG EAST STREET 32,Condominium,22,OCR,99 yrs lease commencing from 1996,Resale,1,840000,-,893,Strata,06 to 10,940,May-21
940,BEAUTY WORLD CENTRE,UPPER BUKIT TIMAH ROAD,Apartment,21,RCR,99 yrs lease commencing from 1979,Resale,1,1760000,-,1970,Strata,26 to 30,893,May-21
941,THE CASCADIA,BUKIT TIMAH ROAD,Condominium,21,RCR,Freehold,Resale,1,2600000,-,1410,Strata,01 to 05,1844,May-21
942,REGENT GROVE,CHOA CHU KANG NORTH 7,Condominium,23,OCR,99 yrs lease commencing from 1997,Resale,1,805000,-,1163,Strata,01 to 05,692,May-21
943,ECO SANCTUARY,CHESTNUT AVENUE,Condominium,23,OCR,99 yrs lease commencing from 2012,Resale,1,690000,-,506,Strata,06 to 10,1364,May-21
944,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,840000,-,1173,Strata,01 to 05,716,May-21
945,MAYSPRINGS,PETIR ROAD,Apartment,23,OCR,99 yrs lease commencing from 1994,Resale,1,990000,-,1292,Strata,01 to 05,766,May-21
946,TERRENE AT BUKIT TIMAH,JALAN JURONG KECHIL,Condominium,21,RCR,999 yrs lease commencing from 1885,Resale,1,1600000,-,1076,Strata,01 to 05,1486,May-21
947,ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2000,Resale,1,880000,-,1173,Strata,06 to 10,750,May-21
948,FOREST HILLS CONDOMINIUM,TRANSIT ROAD,Condominium,26,OCR,99 yrs lease commencing from 2000,Resale,1,960000,-,1356,Strata,01 to 05,708,May-21
949,PARC PALAIS,HUME AVENUE,Condominium,21,OCR,Freehold,Resale,1,1620000,-,1270,Strata,06 to 10,1275,May-21
950,HILLVIEW REGENCY,BUKIT BATOK EAST AVENUE 2,Condominium,23,OCR,99 yrs lease commencing from 2000,Resale,1,1000000,-,1130,Strata,16 to 20,885,May-21
951,MEADOWS @ PEIRCE,UPPER THOMSON ROAD,Condominium,26,OCR,Freehold,Resale,1,1438000,-,1119,Strata,01 to 05,1285,May-21
952,LAKEHOLMZ,CORPORATION ROAD,Condominium,22,OCR,99 yrs lease commencing from 2001,Resale,1,1338000,-,1507,Strata,11 to 15,888,May-21
953,PARC ROSEWOOD,ROSEWOOD DRIVE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,520000,-,431,Strata,01 to 05,1208,May-21
954,WOODHAVEN,WOODGROVE AVENUE,Condominium,25,OCR,99 yrs lease commencing from 2011,Resale,1,670000,-,592,Strata,01 to 05,1132,May-21
