S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
12151,CELADON VIEW,JALAN LOYANG BESAR,Apartment,17,OCR,999 yrs lease commencing from 1885,Resale,1,1450000,-,2734,Strata,01 to 05,530,Aug-17
12152,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1380000,-,1098,Strata,06 to 10,1257,Aug-17
12153,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,812000,-,1152,Strata,06 to 10,705,Aug-17
12154,VINA LODGE,SIRAT ROAD,Apartment,19,OCR,Freehold,Resale,1,1160000,-,1313,Strata,01 to 05,883,Aug-17
12155,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1120000,-,1238,Strata,26 to 30,905,Aug-17
12156,TRESALVEO,MARYMOUNT TERRACE,Condominium,20,RCR,Freehold,Resale,1,1400000,-,1001,Strata,06 to 10,1399,Aug-17
12157,WATERFRONT WAVES,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2007,Resale,1,1231000,-,1249,Strata,01 to 05,986,Aug-17
12158,BISHAN POINT,BRIGHT HILL DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,2280000,-,2626,Strata,31 to 35,868,Aug-17
12159,TERRASSE,TERRASSE LANE,Condominium,19,OCR,99 yrs lease commencing from 2010,Resale,1,1860000,-,2497,Strata,01 to 05,745,Aug-17
12160,CENTRO RESIDENCES,ANG MO KIO AVENUE 8,Condominium,20,OCR,99 yrs lease commencing from 2007,Resale,1,1218000,-,872,Strata,21 to 25,1397,Aug-17
12161,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,678999,-,764,Strata,01 to 05,888,Aug-17
12162,MARYMOUNT VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,Freehold,Resale,1,1438000,-,1259,Strata,11 to 15,1142,Aug-17
12163,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,670000,-,463,Strata,06 to 10,1448,Aug-17
12164,RIVERVALE CREST,RIVERVALE CRESCENT,Apartment,19,OCR,99 yrs lease commencing from 1997,Resale,1,700000,-,990,Strata,06 to 10,707,Aug-17
12165,BLISS@KOVAN,SIMON LANE,Condominium,19,OCR,Freehold,Resale,1,1230000,-,840,Strata,01 to 05,1465,Aug-17
12166,CHANGI GREEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1100000,-,1216,Strata,01 to 05,904,Aug-17
12167,BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,748000,-,936,Strata,01 to 05,799,Aug-17
12168,AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1610000,-,2099,Strata,16 to 20,767,Aug-17
12169,CHANGI RISE CONDOMINIUM,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,862000,-,1130,Strata,06 to 10,763,Aug-17
12170,THE DAFFODIL,UPPER EAST COAST ROAD,Apartment,16,OCR,Freehold,Resale,1,780000,-,732,Strata,01 to 05,1066,Aug-17
12171,RIVERSOUND RESIDENCE,SENGKANG EAST AVENUE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1200000,-,1259,Strata,11 to 15,953,Aug-17
12172,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,820000,-,1346,Strata,01 to 05,609,Aug-17
12173,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1050000,-,1001,Strata,11 to 15,1049,Aug-17
12174,SKY HABITAT,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2011,Resale,1,2589100,-,1798,Strata,11 to 15,1440,Aug-17
12175,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1372230,-,1184,Strata,16 to 20,1159,Aug-17
12176,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1260000,-,1367,Strata,01 to 05,922,Aug-17
12177,AMARANDA GARDENS,SERANGOON AVENUE 3,Condominium,19,OCR,Freehold,Resale,1,1870000,-,1464,Strata,06 to 10,1277,Aug-17
12178,TERRASSE,TERRASSE LANE,Condominium,19,OCR,99 yrs lease commencing from 2010,Resale,1,1060000,-,958,Strata,01 to 05,1106,Aug-17
12179,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,730000,-,980,Strata,11 to 15,745,Aug-17
12180,TANAMERA CREST,PARI DEDAP WALK,Condominium,16,OCR,99 yrs lease commencing from 2000,Resale,1,1020000,-,1195,Strata,11 to 15,854,Aug-17
12181,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,940000,-,980,Strata,01 to 05,960,Aug-17
12182,AZALEA PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,999 yrs lease commencing from 1885,Resale,1,940000,-,1335,Strata,01 to 05,704,Aug-17
12183,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,810000,-,1076,Strata,11 to 15,753,Aug-17
12184,THE FLORENTINE,FLORENCE ROAD,Apartment,19,OCR,947 yrs lease commencing from 1934,Resale,1,920000,-,947,Strata,01 to 05,971,Aug-17
12185,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,985000,-,1066,Strata,11 to 15,924,Aug-17
12186,BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,740000,-,947,Strata,01 to 05,781,Aug-17
12187,AZALEA PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,999 yrs lease commencing from 1885,Resale,1,1200000,-,1507,Strata,01 to 05,796,Aug-17
12188,THE WINDSOR,ONTARIO AVENUE,Condominium,20,RCR,Freehold,Resale,1,2229999,-,2411,Strata,01 to 05,925,Aug-17
12189,AZALEA PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,999 yrs lease commencing from 1885,Resale,1,1160000,-,1507,Strata,06 to 10,770,Aug-17
12190,THE SUMMIT,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,1340333,-,1238,Strata,01 to 05,1083,Aug-17
12191,TAMPINES COURT,TAMPINES STREET 11,Condominium,18,OCR,101 yrs lease commencing from 1985,Resale,560,970000000,-,947081,Strata,01 to 05,1024,Aug-17
12192,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,1010000,-,1184,Strata,06 to 10,853,Aug-17
12193,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,783000,-,1152,Strata,11 to 15,680,Aug-17
12194,CASA MERAH,TANAH MERAH KECHIL AVENUE,Apartment,16,OCR,99 yrs lease commencing from 2006,Resale,1,1300000,-,1259,Strata,06 to 10,1032,Aug-17
12195,KOVAN RESIDENCES,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1438000,-,1259,Strata,16 to 20,1142,Aug-17
12196,BISHAN PARK CONDOMINIUM,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1991,Resale,1,1350000,-,1550,Strata,06 to 10,871,Aug-17
12197,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,885000,-,1076,Strata,01 to 05,822,Aug-17
12198,CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1010000,-,1324,Strata,01 to 05,763,Aug-17
12199,PARBURY HILL CONDOMINIUM,PARBURY AVENUE,Condominium,16,OCR,Freehold,Resale,1,1650000,-,1453,Strata,01 to 05,1135,Aug-17
12200,BISHAN PARK CONDOMINIUM,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1991,Resale,1,1180000,-,1324,Strata,06 to 10,891,Aug-17
12201,THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1260000,-,1173,Strata,01 to 05,1074,Aug-17
12202,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1180000,-,1055,Strata,06 to 10,1119,Aug-17
12203,ELIAS GREEN,ELIAS GREEN,Condominium,18,OCR,99 yrs lease commencing from 1991,Resale,1,880000,-,1550,Strata,11 to 15,568,Aug-17
12204,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,800000,-,1152,Strata,06 to 10,695,Aug-17
12205,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1460000,-,1087,Strata,06 to 10,1343,Aug-17
12206,BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,890000,-,678,Strata,01 to 05,1312,Aug-17
12207,CHILTERN PARK,SERANGOON AVENUE 3,Condominium,19,OCR,99 yrs lease commencing from 1991,Resale,1,1380000,-,1518,Strata,01 to 05,909,Aug-17
12208,BISHAN PARK CONDOMINIUM,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1991,Resale,1,1050000,-,1270,Strata,01 to 05,827,Aug-17
12209,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1450000,-,1615,Strata,01 to 05,898,Aug-17
12210,TRESALVEO,MARYMOUNT TERRACE,Condominium,20,RCR,Freehold,Resale,1,2320000,-,1668,Strata,11 to 15,1391,Aug-17
12211,SEA ESTA,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1700000,-,1367,Strata,11 to 15,1244,Aug-17
12212,LA FIESTA,SENGKANG SQUARE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,650000,-,452,Strata,11 to 15,1438,Aug-17
12213,BOATHOUSE RESIDENCES,UPPER SERANGOON VIEW,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1125000,-,1119,Strata,16 to 20,1005,Aug-17
12214,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,559000,-,484,Strata,06 to 10,1154,Aug-17
12215,CLOVER BY THE PARK,BISHAN STREET 25,Condominium,20,RCR,99 yrs lease commencing from 2007,Resale,1,2010000,-,1765,Strata,16 to 20,1139,Aug-17
12216,D'PAVILION,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,1630000,-,1647,Strata,01 to 05,990,Aug-17
12217,SUITES @ KOVAN,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,535000,-,366,Strata,01 to 05,1462,Aug-17
12218,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,750000,-,980,Strata,01 to 05,766,Aug-17
12219,EVERGREEN PARK,HOUGANG AVENUE 7,Apartment,19,OCR,99 yrs lease commencing from 1995,Resale,1,868000,-,1238,Strata,01 to 05,701,Aug-17
12220,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1338000,-,1270,Strata,11 to 15,1053,Aug-17
12221,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1147000,-,1119,Strata,06 to 10,1025,Aug-17
12222,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,690000,-,657,Strata,11 to 15,1051,Aug-17
12223,BISHAN POINT,BRIGHT HILL DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1230000,-,1184,Strata,11 to 15,1039,Aug-17
12224,BAYWATER,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2001,Resale,1,968000,-,1044,Strata,11 to 15,927,Aug-17
12225,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,865000,-,1453,Strata,06 to 10,595,Aug-17
12226,BISHAN POINT,BRIGHT HILL DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,2100800,-,2486,Strata,31 to 35,845,Aug-17
12227,EAST MEADOWS,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1998,Resale,1,1000000,-,1195,Strata,11 to 15,837,Aug-17
12228,OASIS GARDEN,JALAN BUNGA RAMPAI,Condominium,19,RCR,Freehold,Resale,1,1030000,-,947,Strata,06 to 10,1087,Aug-17
12229,LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1300000,-,1744,Strata,01 to 05,746,Aug-17
12230,LOYANG VALLEY,LOYANG AVENUE,Condominium,17,OCR,99 yrs lease commencing from 1982,Resale,1,888000,-,1528,Strata,01 to 05,581,Aug-17
12231,JANSEN MANSIONS,JANSEN ROAD,Apartment,19,OCR,999 yrs lease commencing from 1876,Resale,1,960000,-,1259,Strata,01 to 05,762,Aug-17
12232,CRYSTAL DE AZURE,HOW SUN CLOSE,Apartment,19,OCR,Freehold,Resale,1,930000,-,947,Strata,01 to 05,982,Aug-17
12233,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,950000,-,947,Strata,11 to 15,1003,Aug-17
12234,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,727000,-,743,Strata,01 to 05,979,Aug-17
12235,RESIDENCES BOTANIQUE,YIO CHU KANG ROAD,Condominium,19,OCR,Freehold,Resale,1,1088000,-,980,Strata,01 to 05,1111,Aug-17
12236,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1180000,-,1399,Strata,01 to 05,843,Aug-17
12237,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,910000,-,915,Strata,01 to 05,995,Aug-17
12238,SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,1023000,-,1195,Strata,01 to 05,856,Aug-17
12239,THE PALETTE,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1030000,-,1055,Strata,01 to 05,976,Aug-17
12240,THE PROMENADE@PELIKAT,JALAN PELIKAT,Apartment,19,OCR,Freehold,Resale,1,585000,-,452,Strata,01 to 05,1294,Aug-17
12241,THE SPRINGBLOOM,SERANGOON AVENUE 3,Condominium,19,OCR,99 yrs lease commencing from 1995,Resale,1,1130000,-,1119,Strata,01 to 05,1009,Aug-17
12242,SIN MING PLAZA,SIN MING ROAD,Apartment,20,RCR,Freehold,Resale,1,1380000,-,1259,Strata,01 to 05,1096,Aug-17
12243,KINGSGROVE,ANG MO KIO AVENUE 1,Condominium,20,OCR,Freehold,Resale,1,1310000,-,1582,Strata,01 to 05,828,Aug-17
12244,BALLOTA PARK CONDOMINIUM,MARIAM WAY,Condominium,17,OCR,Freehold,Resale,1,961000,-,1432,Strata,06 to 10,671,Aug-17
12245,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,982888,-,915,Strata,06 to 10,1074,Aug-17
12246,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,700000,-,527,Strata,01 to 05,1327,Aug-17
12247,CHERRYHILL,LORONG LEW LIAN,Condominium,19,OCR,Freehold,Resale,1,1425000,-,1313,Strata,01 to 05,1085,Aug-17
12248,THOMSON GRAND,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 2010,Resale,1,1120000,-,904,Strata,01 to 05,1239,Aug-17
12249,ELIAS GREEN,ELIAS GREEN,Condominium,18,OCR,99 yrs lease commencing from 1991,Resale,1,900000,-,1615,Strata,06 to 10,557,Aug-17
12250,PARBURY HILL CONDOMINIUM,PARBURY AVENUE,Condominium,16,OCR,Freehold,Resale,1,1610000,-,1453,Strata,01 to 05,1108,Aug-17
12251,CENTRO RESIDENCES,ANG MO KIO AVENUE 8,Condominium,20,OCR,99 yrs lease commencing from 2007,Resale,1,1100000,-,743,Strata,06 to 10,1481,Aug-17
12252,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1190000,-,1119,Strata,11 to 15,1063,Aug-17
12253,CARDIFF RESIDENCE,CARDIFF GROVE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,555000,-,431,Strata,01 to 05,1289,Aug-17
12254,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,720000,-,936,Strata,01 to 05,769,Aug-17
12255,THOMSON V ONE,SIN MING ROAD,Apartment,20,RCR,99 yrs lease commencing from 2001,Resale,1,826000,-,624,Strata,01 to 05,1323,Aug-17
12256,SPACE @ KOVAN,YIO CHU KANG ROAD,Apartment,19,OCR,Freehold,Resale,1,1468000,-,1173,Strata,01 to 05,1251,Aug-17
12257,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,860000,-,883,Strata,11 to 15,974,Aug-17
12258,PARK RESIDENCES KOVAN,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,550000,-,355,Strata,01 to 05,1548,Aug-17
12259,RIVERVALE CREST,RIVERVALE CRESCENT,Apartment,19,OCR,99 yrs lease commencing from 1997,Resale,1,820000,-,1206,Strata,01 to 05,680,Aug-17
12260,PARK RESIDENCES KOVAN,UPPER SERANGOON ROAD,Apartment,19,OCR,Freehold,Resale,1,573000,-,355,Strata,01 to 05,1613,Aug-17
12261,LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1250000,-,1539,Strata,06 to 10,812,Aug-17
12262,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1050000,-,1367,Strata,01 to 05,768,Aug-17
12263,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,825000,-,786,Strata,06 to 10,1050,Aug-17
12264,PARC VERA,HOUGANG STREET 32,Condominium,19,OCR,99 yrs lease commencing from 2010,Resale,1,770000,-,786,Strata,11 to 15,980,Aug-17
12265,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1270000,-,1733,Strata,01 to 05,733,Aug-17
12266,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1690000,-,1658,Strata,06 to 10,1020,Aug-17
12267,AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1042000,-,1227,Strata,11 to 15,849,Aug-17
12268,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,770000,-,1313,Strata,01 to 05,586,Aug-17
12269,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1080000,-,1044,Strata,11 to 15,1034,Aug-17
12270,BAYWATER,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2001,Resale,1,1650000,-,2390,Strata,16 to 20,690,Aug-17
12271,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1190000,-,1367,Strata,01 to 05,871,Aug-17
12272,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1370000,-,1216,Strata,11 to 15,1126,Aug-17
12273,ARCHIPELAGO,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2011,Resale,1,672000,-,527,Strata,01 to 05,1274,Aug-17
12274,THE GALE,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,780000,-,915,Strata,01 to 05,853,Aug-17
12275,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,935000,-,926,Strata,06 to 10,1010,Aug-17
12276,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,900000,-,1001,Strata,01 to 05,899,Aug-17
12277,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,875000,-,1475,Strata,01 to 05,593,Aug-17
12278,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,860000,-,1055,Strata,01 to 05,815,Aug-17
12279,TANAH MERAH MANSION,TANAH MERAH KECHIL ROAD SOUTH,Condominium,16,OCR,Freehold,Resale,1,725000,-,872,Strata,01 to 05,832,Aug-17
12280,TANAMERA CREST,PARI DEDAP WALK,Condominium,16,OCR,99 yrs lease commencing from 2000,Resale,1,930000,-,1184,Strata,01 to 05,785,Aug-17
12281,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1260000,-,1453,Strata,01 to 05,867,Aug-17
12282,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1190000,-,1206,Strata,06 to 10,987,Aug-17
12283,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1030000,-,1184,Strata,06 to 10,870,Aug-17
12284,THE TANAMERA,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1990,Resale,1,818000,-,947,Strata,01 to 05,864,Aug-17
12285,COASTAL VIEW RESIDENCES,JALAN LOYANG BESAR,Apartment,17,OCR,999 yrs lease commencing from 1885,Resale,1,938000,-,1152,Strata,01 to 05,814,Aug-17
12286,THE FLORENTINE,FLORENCE ROAD,Apartment,19,OCR,947 yrs lease commencing from 1934,Resale,1,1630000,-,1991,Strata,01 to 05,819,Aug-17
12287,THE VUE,UPPER PAYA LEBAR ROAD,Apartment,19,OCR,Freehold,Resale,1,560000,-,420,Strata,01 to 05,1334,Aug-17
12288,RESIDENCES @ JANSEN,JANSEN ROAD,Apartment,19,OCR,999 yrs lease commencing from 1876,Resale,1,1125000,-,1216,Strata,01 to 05,925,Aug-17
12289,3@PHILLIPS,PHILLIPS AVENUE,Apartment,19,OCR,999 yrs lease commencing from 1886,Resale,1,1150000,-,1550,Strata,01 to 05,742,Aug-17
12290,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1470000,-,1367,Strata,01 to 05,1075,Aug-17
12291,TROPICAL SPRING,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 1997,Resale,1,1140000,-,1378,Strata,06 to 10,827,Aug-17
12292,BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,775000,-,936,Strata,06 to 10,828,Aug-17
12293,RIS GRANDEUR,ELIAS ROAD,Condominium,18,OCR,Freehold,Resale,1,1820000,-,3111,Strata,16 to 20,585,Aug-17
12294,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,565000,-,484,Strata,11 to 15,1166,Aug-17
12295,CASA FLORA,SALAM WALK,Condominium,16,OCR,Freehold,Resale,1,1450000,-,1561,Strata,01 to 05,929,Aug-17
12296,BEDOK COURT,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,1500000,-,2411,Strata,01 to 05,622,Aug-17
12297,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,758000,-,753,Strata,11 to 15,1006,Aug-17
12298,RIVER ISLES,EDGEDALE PLAINS,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1000000,-,1227,Strata,16 to 20,815,Aug-17
12299,THE GARDENS AT BISHAN,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 1997,Resale,1,1260000,-,1227,Strata,11 to 15,1027,Aug-17
12300,FAIRMOUNT CONDOMINIUM,EASTWOOD ROAD,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,988888,-,1238,Strata,01 to 05,799,Aug-17
12301,GOLDEN HEIGHTS,SERANGOON AVENUE 3,Apartment,19,OCR,Freehold,Resale,1,1488000,-,1238,Strata,06 to 10,1202,Aug-17
12302,CHANGI GREEN,UPPER CHANGI ROAD EAST,Condominium,16,OCR,Freehold,Resale,1,1360000,-,1335,Strata,06 to 10,1019,Aug-17
12303,ESTELLA GARDENS,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,900000,-,1141,Strata,06 to 10,789,Aug-17
12304,CARDIFF RESIDENCE,CARDIFF GROVE,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,550000,-,409,Strata,01 to 05,1345,Aug-17
12305,BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,3100000,-,2949,Strata,11 to 15,1051,Aug-17
12306,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1005000,-,872,Strata,01 to 05,1153,Aug-17
12307,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1100000,-,1453,Strata,01 to 05,757,Aug-17
12308,EAST MEADOWS,TANAH MERAH KECHIL ROAD,Condominium,16,OCR,99 yrs lease commencing from 1998,Resale,1,1150000,-,1356,Strata,06 to 10,848,Aug-17
12309,EASTPOINT GREEN,SIMEI STREET 3,Condominium,18,OCR,99 yrs lease commencing from 1996,Resale,1,890000,-,1141,Strata,06 to 10,780,Aug-17
12310,PALM GROVE CONDOMINIUM,PALM GROVE AVENUE,Condominium,19,OCR,999 yrs lease commencing from 1878,Resale,1,1300000,-,1292,Strata,01 to 05,1006,Aug-17
12311,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,985000,-,1141,Strata,01 to 05,863,Aug-17
12312,BEDOK COURT,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,1450000,-,2271,Strata,01 to 05,638,Aug-17
12313,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,555000,-,570,Strata,01 to 05,973,Aug-17
12314,THE BAYSHORE,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1993,Resale,1,868000,-,980,Strata,16 to 20,886,Aug-17
12315,TANGERINE GROVE,PAYA LEBAR CRESCENT,Condominium,19,OCR,Freehold,Resale,1,1338000,-,1206,Strata,01 to 05,1110,Aug-17
12316,BLEU @ EAST COAST,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,1340000,-,1216,Strata,01 to 05,1102,Aug-17
