S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
179,RIVERSIDE MELODIES,ST. MICHAEL'S ROAD,Apartment,12,RCR,Freehold,Resale,1,1463000,-,1076,Strata,06 to 10,1359,Oct-21
180,ONE K GREENLANE,GREEN LANE,Apartment,15,RCR,Freehold,Resale,1,1228000,-,990,Strata,01 to 05,1240,Oct-21
181,THE BEACON EDGE,TEMBELING ROAD,Apartment,15,RCR,Freehold,Resale,1,1700000,-,969,Strata,01 to 05,1755,Oct-21
182,ENG AUN MANSION,THOMSON ROAD,Apartment,11,CCR,Freehold,Resale,1,1200000,-,872,Strata,01 to 05,1376,Oct-21
183,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1120000,-,700,Strata,21 to 25,1601,Oct-21
184,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1600000,-,1216,Strata,01 to 05,1315,Oct-21
185,OKIO,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,733000,-,452,Strata,01 to 05,1621,Oct-21
186,FRUITION,MANGIS ROAD,Apartment,15,RCR,Freehold,Resale,1,1270000,-,1023,Strata,01 to 05,1242,Sep-21
187,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,1080000,-,829,Strata,16 to 20,1303,Sep-21
188,ATRIUM RESIDENCES,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1495000,-,1292,Strata,01 to 05,1157,Sep-21
189,ONE DUSUN RESIDENCES,JALAN DUSUN,Apartment,12,RCR,Freehold,Resale,1,768000,-,452,Strata,11 to 15,1699,Sep-21
190,CRADELS,LORONG LIMAU,Apartment,12,RCR,Freehold,Resale,1,682000,-,441,Strata,16 to 20,1545,Sep-21
191,SUITES @ EUNOS,JALAN YASIN,Apartment,14,OCR,Freehold,Resale,1,580000,-,344,Strata,01 to 05,1684,Sep-21
192,WING FONG MANSIONS,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,980000,-,1270,Strata,01 to 05,772,Sep-21
193,CENTRA SUITES,LORONG 25A GEYLANG,Apartment,14,RCR,Freehold,Resale,1,590000,-,431,Strata,06 to 10,1370,Sep-21
194,MANDALE HEIGHTS,MANDALAY ROAD,Apartment,11,CCR,Freehold,Resale,1,1300000,-,818,Strata,06 to 10,1589,Sep-21
195,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1975,Resale,1,1485000,-,1636,Strata,06 to 10,908,Sep-21
196,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,700000,-,538,Strata,01 to 05,1301,Sep-21
197,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,632000,-,484,Strata,06 to 10,1305,Sep-21
198,AMARYLLIS VILLE,NEWTON ROAD,Condominium,11,CCR,99 yrs lease commencing from 1997,Resale,1,2900000,-,1690,Strata,21 to 25,1716,Sep-21
199,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,833000,-,517,Strata,01 to 05,1612,Sep-21
200,STARVILLE,LENGKONG TIGA,Condominium,14,OCR,Freehold,Resale,1,1310000,-,1238,Strata,11 to 15,1058,Sep-21
201,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,768000,-,484,Strata,06 to 10,1586,Sep-21
202,SHELFORD REGENCY,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,1888000,-,1152,Strata,01 to 05,1639,Sep-21
203,SKY GREEN,MACPHERSON ROAD,Condominium,13,RCR,Freehold,Resale,1,1790000,-,1163,Strata,01 to 05,1540,Sep-21
204,NOVA 88,BHAMO ROAD,Apartment,12,RCR,Freehold,Resale,1,1918000,-,1313,Strata,11 to 15,1461,Sep-21
205,ATRIUM RESIDENCES,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1800000,-,2228,Strata,06 to 10,808,Sep-21
206,ST MICHAEL'S PLACE,JALAN TAMAN,Apartment,12,RCR,Freehold,Resale,1,1575000,-,1259,Strata,11 to 15,1251,Sep-21
207,URBAN HERITAGE,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,750000,-,581,Strata,01 to 05,1290,Sep-21
208,CENTRAL IMPERIAL,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,858000,-,1098,Strata,01 to 05,781,Sep-21
209,AIRSTREAM,ST. MICHAEL'S ROAD,Apartment,12,RCR,Freehold,Resale,1,680000,-,474,Strata,06 to 10,1436,Sep-21
210,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,738000,-,420,Strata,06 to 10,1758,Sep-21
211,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,4800000,-,3412,Strata,21 to 25,1407,Sep-21
212,ROCHELLE AT NEWTON,KENG LEE ROAD,Condominium,11,CCR,99 yrs lease commencing from 2008,Resale,1,1780000,-,1012,Strata,11 to 15,1759,Sep-21
213,BEACON HEIGHTS,MAR THOMA ROAD,Condominium,12,RCR,999 yrs lease commencing from 1882,Resale,1,1300000,-,1076,Strata,01 to 05,1208,Sep-21
214,CRESCENDO PARK,JALAN TUA KONG,Condominium,15,OCR,Freehold,Resale,1,1050000,-,850,Strata,01 to 05,1235,Sep-21
215,AALTO,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,4880000,-,1959,Strata,21 to 25,2491,Sep-21
216,MONTEBLEU,MINBU ROAD,Condominium,11,CCR,Freehold,Resale,1,2600000,-,1593,Strata,31 to 35,1632,Sep-21
217,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,2190000,-,1561,Strata,11 to 15,1403,Sep-21
218,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,1360000,-,807,Strata,16 to 20,1685,Sep-21
219,FLORA EAST,JOO CHIAT PLACE,Apartment,15,RCR,Freehold,Resale,1,1580000,-,1356,Strata,01 to 05,1165,Sep-21
220,NOVA 88,BHAMO ROAD,Apartment,12,RCR,Freehold,Resale,1,1280000,-,926,Strata,01 to 05,1383,Sep-21
221,E MAISON,BRADDELL ROAD,Apartment,13,OCR,Freehold,Resale,1,1390000,-,904,Strata,01 to 05,1537,Sep-21
222,MOUNTBATTEN SUITES,MOUNTBATTEN ROAD,Apartment,15,RCR,Freehold,Resale,1,670000,-,441,Strata,01 to 05,1518,Sep-21
223,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,4800000,-,2820,Strata,01 to 05,1702,Sep-21
224,PARK EAST,JALAN TUA KONG,Condominium,15,OCR,Freehold,Resale,1,1780000,-,1270,Strata,01 to 05,1401,Sep-21
225,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,3800000,-,2680,Strata,01 to 05,1418,Sep-21
226,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1050000,-,667,Strata,16 to 20,1573,Sep-21
227,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3860000,-,2142,Strata,16 to 20,1802,Sep-21
228,CASA AERATA,LORONG 26 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,515000,-,452,Strata,01 to 05,1139,Sep-21
229,THREE BUCKLEY,BUCKLEY ROAD,Apartment,11,CCR,Freehold,Resale,1,3398800,-,2207,Strata,01 to 05,1540,Sep-21
230,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1480000,-,947,Strata,06 to 10,1562,Sep-21
231,MERA EAST,CHANGI ROAD,Apartment,14,OCR,Freehold,Resale,1,1775000,-,1572,Strata,01 to 05,1129,Sep-21
232,DUNEARN LODGE,DUNEARN ROAD,Apartment,11,CCR,99 yrs lease commencing from 1993,Resale,1,1225000,-,969,Strata,01 to 05,1265,Sep-21
233,PAVILION SQUARE,GEYLANG ROAD,Apartment,14,RCR,Freehold,Resale,1,540800,-,398,Strata,01 to 05,1358,Sep-21
234,FRUITION,MANGIS ROAD,Apartment,15,RCR,Freehold,Resale,1,1215000,-,883,Strata,01 to 05,1377,Sep-21
235,THE SANCTUARY @ GEYLANG,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1135000,-,1324,Strata,06 to 10,857,Sep-21
236,ADAM PARK CONDOMINIUM,ADAM ROAD,Condominium,11,CCR,Freehold,Resale,1,1970000,-,1259,Strata,01 to 05,1564,Sep-21
237,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1815000,-,775,Strata,11 to 15,2342,Sep-21
238,OLEANDER TOWERS,LORONG 1 TOA PAYOH,Apartment,12,RCR,99 yrs lease commencing from 1995,Resale,1,1800000,-,1464,Strata,11 to 15,1230,Sep-21
239,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2588000,-,1776,Strata,11 to 15,1457,Sep-21
240,THE ESTA,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2238888,-,1173,Strata,16 to 20,1908,Sep-21
241,LE CRESCENDO,PAYA LEBAR ROAD,Condominium,14,RCR,Freehold,Resale,1,1788000,-,1604,Strata,01 to 05,1115,Sep-21
242,MANDARIN GARDENS,SIGLAP ROAD,Condominium,15,OCR,99 yrs lease commencing from 1982,Resale,1,1800000,-,2024,Strata,06 to 10,889,Sep-21
243,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,2550000,-,1593,Strata,01 to 05,1601,Sep-21
244,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,3800000,-,2960,Strata,01 to 05,1284,Sep-21
245,AMARYLLIS VILLE,NEWTON ROAD,Condominium,11,CCR,99 yrs lease commencing from 1997,Resale,1,1635000,-,958,Strata,11 to 15,1707,Sep-21
246,THE TRUMPS,JALAN KEMBANGAN,Condominium,14,OCR,99 yrs lease commencing from 2000,Resale,1,835000,-,678,Strata,01 to 05,1231,Sep-21
247,SUITES@CHANGI,CHANGI ROAD,Apartment,14,RCR,Freehold,Resale,1,560000,-,409,Strata,01 to 05,1369,Sep-21
248,SUNSHINE MANSIONS,JOO CHIAT PLACE,Apartment,15,OCR,Freehold,Resale,1,1800000,-,1711,Strata,01 to 05,1052,Sep-21
249,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1100000,-,624,Strata,11 to 15,1762,Sep-21
250,KATONG REGENCY,TANJONG KATONG ROAD,Apartment,15,RCR,Freehold,Resale,1,1045000,-,560,Strata,06 to 10,1867,Sep-21
251,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1270000,-,861,Strata,16 to 20,1475,Sep-21
252,VA RESIDENCES,BOON TECK ROAD,Apartment,12,RCR,Freehold,Resale,1,1880000,-,1690,Strata,11 to 15,1112,Sep-21
253,THREE BUCKLEY,BUCKLEY ROAD,Apartment,11,CCR,Freehold,Resale,1,3550000,-,2368,Strata,01 to 05,1499,Sep-21
254,THE OCTET,LORONG 24 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,570000,-,420,Strata,01 to 05,1358,Sep-21
255,SUNNY LODGE,LORONG SALLEH,Apartment,14,OCR,Freehold,Resale,1,1250000,-,969,Strata,01 to 05,1290,Sep-21
256,ORCHID APARTMENTS,ENG NEO AVENUE,Apartment,11,CCR,Freehold,Resale,1,2300000,-,1356,Strata,01 to 05,1696,Sep-21
257,SIGLAP V,FIRST STREET,Apartment,15,OCR,Freehold,Resale,1,739000,-,517,Strata,01 to 05,1430,Sep-21
258,THE VENUE RESIDENCES,TAI THONG CRESCENT,Apartment,13,RCR,99 yrs lease commencing from 2012,Resale,1,1860000,-,1238,Strata,11 to 15,1503,Sep-21
259,THE ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1979,Resale,1,3980000,-,3821,Strata,01 to 05,1042,Sep-21
260,SEA AVENUE RESIDENCES,SEA AVENUE,Apartment,15,RCR,Freehold,Resale,1,1535000,-,980,Strata,01 to 05,1567,Sep-21
261,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2970000,-,1658,Strata,16 to 20,1792,Sep-21
262,CRESCENDO PARK,JALAN TUA KONG,Condominium,15,OCR,Freehold,Resale,1,2230000,-,1711,Strata,01 to 05,1303,Sep-21
263,LINCOLN SUITES,KHIANG GUAN AVENUE,Condominium,11,CCR,Freehold,Resale,1,7768636,-,5597,Strata,26 to 30,1388,Sep-21
264,ONE ST MICHAEL'S,ST. MICHAEL'S ROAD,Condominium,12,RCR,Freehold,Resale,1,1740000,-,1249,Strata,06 to 10,1394,Sep-21
265,OCEAN PARK,EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,3050000,-,1873,Strata,01 to 05,1628,Sep-21
266,HILLCREST ARCADIA,ARCADIA ROAD,Condominium,11,CCR,99 yrs lease commencing from 1975,Resale,1,1538000,-,1421,Strata,01 to 05,1082,Sep-21
267,ONE ST MICHAEL'S,ST. MICHAEL'S ROAD,Condominium,12,RCR,Freehold,Resale,1,1480000,-,1109,Strata,01 to 05,1335,Sep-21
268,LA SUISSE,SWISS VIEW,Condominium,11,CCR,999 yrs lease commencing from 1878,Resale,1,5180000,-,4090,Strata,06 to 10,1266,Sep-21
269,THE LINE @ TANJONG RHU,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2150000,-,1055,Strata,06 to 10,2038,Sep-21
270,SUITES @ EASTCOAST,UPPER EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,900000,-,592,Strata,01 to 05,1520,Sep-21
271,LINCOLN SUITES,KHIANG GUAN AVENUE,Condominium,11,CCR,Freehold,Resale,1,3450000,-,1615,Strata,21 to 25,2137,Sep-21
272,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1400000,-,861,Strata,16 to 20,1626,Sep-21
273,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,572000,-,344,Strata,16 to 20,1661,Sep-21
274,CITY SUITES,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1100000,-,926,Strata,16 to 20,1188,Sep-21
275,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,750000,-,495,Strata,06 to 10,1515,Sep-21
276,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,618000,-,409,Strata,06 to 10,1511,Sep-21
277,SERAYA BREEZE,SERAYA ROAD,Apartment,15,RCR,Freehold,Resale,1,1400000,-,1001,Strata,01 to 05,1399,Sep-21
278,EAST PALM,PALM ROAD,Apartment,15,OCR,Freehold,Resale,1,1500000,-,1163,Strata,01 to 05,1290,Sep-21
279,THE OCTET,LORONG 24 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,603888,-,420,Strata,01 to 05,1439,Sep-21
280,R MAISON,SOMMERVILLE WALK,Apartment,13,OCR,Freehold,Resale,1,860000,-,700,Strata,01 to 05,1229,Sep-21
281,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1750000,-,850,Strata,01 to 05,2058,Sep-21
282,LE REVE,KAMPONG EUNOS,Condominium,14,OCR,Freehold,Resale,1,1250000,-,904,Strata,01 to 05,1382,Sep-21
283,STARVILLE,LENGKONG TIGA,Condominium,14,OCR,Freehold,Resale,1,1200000,-,1216,Strata,01 to 05,987,Sep-21
284,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,685000,-,527,Strata,01 to 05,1299,Sep-21
285,THE SHORE RESIDENCES,AMBER ROAD,Condominium,15,RCR,103 yrs lease commencing from 2009,Resale,1,1650000,-,893,Strata,16 to 20,1847,Sep-21
286,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,3450000,-,1722,Strata,21 to 25,2003,Sep-21
287,ONE ST MICHAEL'S,ST. MICHAEL'S ROAD,Condominium,12,RCR,Freehold,Resale,1,1378000,-,936,Strata,16 to 20,1471,Sep-21
288,THOMSON 800,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,2120000,-,1346,Strata,01 to 05,1576,Sep-21
289,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,1386000,-,958,Strata,01 to 05,1447,Sep-21
290,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1800000,-,1130,Strata,01 to 05,1593,Sep-21
291,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,2450000,-,1539,Strata,11 to 15,1592,Sep-21
292,COTE D'AZUR,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2001,Resale,1,1974999,-,1389,Strata,11 to 15,1422,Sep-21
293,CITY SUITES,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1188000,-,990,Strata,16 to 20,1200,Sep-21
294,CELESTIA,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,1480000,-,1518,Strata,01 to 05,975,Sep-21
295,SIMS RESIDENCES,LORONG 39 GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 1997,Resale,1,1350000,-,1421,Strata,06 to 10,950,Sep-21
296,GALAXY TOWERS,ONAN ROAD,Apartment,15,RCR,Freehold,Resale,1,1700000,-,1399,Strata,16 to 20,1215,Sep-21
297,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,2020000,-,1550,Strata,06 to 10,1303,Sep-21
298,CALLIDORA VILLE,LORONG N TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,995000,-,753,Strata,01 to 05,1321,Sep-21
299,SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,1380000,-,700,Strata,01 to 05,1972,Sep-21
300,L'VIV,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1250000,-,614,Strata,06 to 10,2037,Sep-21
301,THE TREELINE,LORONG G TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1020000,-,797,Strata,01 to 05,1281,Sep-21
302,SUITES @ EUNOS,JALAN YASIN,Apartment,14,OCR,Freehold,Resale,1,848000,-,646,Strata,01 to 05,1313,Sep-21
303,THE VENUE RESIDENCES,TAI THONG CRESCENT,Apartment,13,RCR,99 yrs lease commencing from 2012,Resale,1,1644000,-,1130,Strata,01 to 05,1455,Sep-21
304,THE TIER,PEGU ROAD,Apartment,12,RCR,Freehold,Resale,1,813800,-,549,Strata,11 to 15,1482,Sep-21
305,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,745000,-,420,Strata,16 to 20,1775,Sep-21
306,LINCOLN SUITES,KHIANG GUAN AVENUE,Condominium,11,CCR,Freehold,Resale,1,3880000,-,1841,Strata,16 to 20,2108,Sep-21
307,# 1 SUITES,LORONG 20 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,668000,-,560,Strata,06 to 10,1193,Sep-21
308,RITZ MANSIONS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1840000,-,1604,Strata,01 to 05,1147,Sep-21
309,TRILIGHT,NEWTON ROAD,Condominium,11,CCR,Freehold,Resale,1,2460000,-,1163,Strata,11 to 15,2116,Sep-21
310,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1980000,-,1399,Strata,06 to 10,1415,Sep-21
311,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2500000,-,1636,Strata,01 to 05,1528,Sep-21
312,NADIA MANSIONS,AH HOOD ROAD,Apartment,12,RCR,Freehold,Resale,1,2400000,-,2282,Strata,06 to 10,1052,Sep-21
313,THE CRISTALLO,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1080000,-,786,Strata,01 to 05,1374,Sep-21
314,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,780000,-,538,Strata,01 to 05,1449,Sep-21
315,GUILLEMARD SUITES,GUILLEMARD ROAD,Apartment,14,RCR,Freehold,Resale,1,710000,-,527,Strata,01 to 05,1346,Sep-21
316,RADIX,JALAN WAKAFF,Apartment,15,OCR,Freehold,Resale,1,1975000,-,1884,Strata,01 to 05,1048,Sep-21
317,10 SHELFORD,SHELFORD ROAD,Apartment,11,CCR,Freehold,Resale,1,920000,-,818,Strata,01 to 05,1125,Sep-21
318,368 THOMSON,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,1450000,-,883,Strata,11 to 15,1643,Sep-21
319,AMARYLLIS VILLE,NEWTON ROAD,Condominium,11,CCR,99 yrs lease commencing from 1997,Resale,1,1650000,-,958,Strata,11 to 15,1722,Sep-21
320,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1688888,-,1076,Strata,16 to 20,1569,Sep-21
321,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1310000,-,1012,Strata,01 to 05,1295,Sep-21
322,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,4000000,-,1851,Strata,36 to 40,2161,Sep-21
323,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,725000,-,441,Strata,11 to 15,1643,Sep-21
324,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,780000,-,441,Strata,21 to 25,1767,Sep-21
325,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1660000,-,1195,Strata,11 to 15,1389,Sep-21
326,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1779336,-,775,Strata,06 to 10,2296,Sep-21
327,MINBU VILLA,MINBU ROAD,Apartment,11,CCR,Freehold,Resale,1,2800000,-,2336,Strata,06 to 10,1199,Sep-21
328,26 NEWTON,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1838000,-,775,Strata,21 to 25,2372,Sep-21
329,SHAW PLAZA - TWIN HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,2000000,-,1421,Strata,06 to 10,1408,Sep-21
330,CENTRAL IMPERIAL,LORONG 14 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,695000,-,581,Strata,06 to 10,1196,Sep-21
331,GLOUCESTER MANSIONS,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1200000,-,657,Strata,06 to 10,1828,Sep-21
332,PAVILION SQUARE,GEYLANG ROAD,Apartment,14,RCR,Freehold,Resale,1,538888,-,398,Strata,01 to 05,1353,Sep-21
333,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,707000,-,538,Strata,01 to 05,1314,Sep-21
334,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,1250000,-,1023,Strata,06 to 10,1222,Sep-21
335,PAVILION SQUARE,GEYLANG ROAD,Apartment,14,RCR,Freehold,Resale,1,580000,-,388,Strata,06 to 10,1497,Sep-21
336,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1085000,-,700,Strata,06 to 10,1551,Sep-21
337,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,2040000,-,1130,Strata,16 to 20,1805,Sep-21
338,VETRO,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,739800,-,614,Strata,01 to 05,1206,Sep-21
339,COSTA ESTE,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1050000,-,850,Strata,01 to 05,1235,Sep-21
340,THE MAKENA,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2100000,-,1152,Strata,21 to 25,1823,Sep-21
341,THE GLYNDEBOURNE,TREVOSE CRESCENT,Condominium,11,CCR,Freehold,Resale,1,4300000,-,1991,Strata,01 to 05,2159,Sep-21
342,ESCADA VIEW,LENGKONG EMPAT,Condominium,14,OCR,Freehold,Resale,1,1340000,-,1356,Strata,06 to 10,988,Sep-21
343,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1630000,-,1076,Strata,01 to 05,1514,Sep-21
344,TRILIGHT,NEWTON ROAD,Condominium,11,CCR,Freehold,Resale,1,4300000,-,2110,Strata,21 to 25,2038,Sep-21
345,THE LENOX,CHANGI ROAD,Apartment,14,OCR,Freehold,Resale,1,1360000,-,1184,Strata,01 to 05,1149,Sep-21
346,ASTON MANSIONS,LORONG 42 GEYLANG,Apartment,14,RCR,99 yrs lease commencing from 1995,Resale,1,1100000,-,1141,Strata,06 to 10,964,Sep-21
347,GREENDALE COURT,GREENDALE AVENUE,Apartment,11,CCR,Freehold,Resale,1,2500000,-,1873,Strata,01 to 05,1335,Sep-21
348,ATRIUM RESIDENCES,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1250000,-,1001,Strata,06 to 10,1249,Sep-21
349,THE TRUMPS,JALAN KEMBANGAN,Condominium,14,OCR,99 yrs lease commencing from 2000,Resale,1,1688888,-,1432,Strata,01 to 05,1180,Sep-21
350,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,1440000,-,1249,Strata,01 to 05,1153,Sep-21
351,ASTORIA PARK,LORONG MYDIN,Condominium,14,OCR,99 yrs lease commencing from 1993,Resale,1,1060000,-,1001,Strata,11 to 15,1059,Sep-21
352,PRESTIGE HEIGHTS,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,550000,-,334,Strata,16 to 20,1648,Sep-21
353,SMART SUITES,SIMS AVENUE,Apartment,14,RCR,Freehold,Resale,1,710000,-,484,Strata,01 to 05,1466,Sep-21
354,FERNWOOD TOWERS,FERNWOOD TERRACE,Condominium,15,OCR,Freehold,Resale,1,2180000,-,1636,Strata,11 to 15,1332,Sep-21
355,CONDOMINIUM DEVELOPMENT,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,1060000,-,635,Strata,01 to 05,1669,Sep-21
356,SHELFORD VIEW,SHELFORD ROAD,Condominium,11,CCR,Freehold,Resale,1,4100000,-,2691,Strata,01 to 05,1524,Sep-21
357,SUITES @ AMBER,AMBER ROAD,Apartment,15,RCR,Freehold,Resale,1,1600000,-,947,Strata,01 to 05,1689,Sep-21
358,THE CARPMAELINA,CARPMAEL ROAD,Condominium,15,RCR,Freehold,Resale,1,1590000,-,1216,Strata,01 to 05,1307,Sep-21
